BatchNumber,BatchDesc,BatchTxType,BatchDate,PeriodStart,PeriodEnd,BillingFreq,Posted
2377,"Monday, 4/11/2016 #2",PY,4/11/2016,,,,TRUE
2379,"Tuesday, 4/12/2016",PY,4/12/2016,,,,TRUE
2380,"Wednesday, 4/13/2016",PY,4/13/2016,,,,TRUE
2381,"Thursday, 4/14/2016",PY,4/14/2016,,,,TRUE
2382,"Thursday, 04/14/2016 #2",PY,4/14/2016,,,,TRUE
2383,"Tuesday, 4/19/2016",PY,4/19/2016,,,,TRUE
2384,"Wednesday, 4/20/2016",PY,4/20/2016,,,,TRUE
2385,"Thursday, 4/21/2016",PY,4/21/2016,,,,TRUE
2386,"Tuesday, 4/26/2016",PY,4/26/2016,,,,TRUE
2387,"Wednesday, 4/27/2016",PY,4/27/2016,,,,TRUE
2388,"Thursday, 4/28/2016",PY,4/28/2016,,,,TRUE
2389,May2016 Monthly,RD,5/1/2016,4/1/2016,5/1/2016,M,FALSE
2390,May2016 MeterPits,RD,5/1/2016,4/1/2016,5/1/2016,Q,FALSE
2391,"Friday, April 29, 2016",PY,4/29/2016,,,,TRUE
2392,"Tuesday, 5/3/2016",PY,5/3/2016,,,,TRUE
2393,MAY 2016 Interest,IN,5/1/2016,,,,FALSE
2394,"Wednesday, 5/4/2016",PY,5/4/2016,,,,TRUE
2395,"Thursday, 5/5/2016",PY,5/5/2016,,,,TRUE
2396,"Tuesday, 5/10/2016",PY,5/10/2016,,,,TRUE
2397,"Thursday, 5/12/2016",PY,5/12/2016,,,,TRUE
2398,"Tuesday, 5/17/2016",PY,5/17/2016,,,,TRUE
2399,"Wednesday, 5/18/2016",PY,5/18/2016,,,,TRUE
2400,"Thursday, 5/19/2016",PY,5/19/2016,,,,TRUE
2401,"Tuesday, 5/24/2016",PY,5/24/2016,,,,TRUE
2402,June2016Monthly,RD,6/1/2016,5/1/2016,6/1/2016,M,FALSE
2403,June2016MeterPits,RD,6/1/2016,5/1/2016,6/1/2016,Q,FALSE
2404,"Tuesday, May 31, 2016",PY,5/31/2016,,,,TRUE
2406,"Wednesday, 6/1/2016",PY,6/1/2016,,,,TRUE
2407,June2016 Interest,IN,6/1/2016,,,,FALSE
2408,"Tuesday, 6/7/2016",PY,6/7/2016,,,,TRUE
2409,"Thursday, 6/9/2016",PY,6/9/2016,,,,TRUE
2410,"Tuesday, June 14, 2016",PY,6/14/2016,,,,TRUE
2411,"Wednesday, 6/15/2016",PY,6/15/2016,,,,TRUE
2412,"Thursday, 6/16/2016",PY,6/16/2016,,,,TRUE
2413,"Monday, June 20, 2016",PY,6/20/2016,,,,TRUE
2414,"Tuesday, 6/21/2016",PY,6/21/2016,,,,TRUE
2415,"Thursday, 6/23/2016",PY,6/23/2016,,,,TRUE
2416,"Monday, June 27, 2016",PY,6/27/2016,,,,TRUE
2417,July 2016 Monthly,RD,7/1/2016,6/1/2016,7/1/2016,M,FALSE
2418,July 2016 Meter Pits,RD,7/1/2016,6/1/2016,7/1/2016,Q,FALSE
2420,"Thursday, 6/30/2016",PY,6/30/2016,,,,TRUE
2421,"Tuesday, July 5, 2016",PY,7/5/2016,,,,TRUE
2422,"Wednesday, July 6, 2016",PY,7/6/2016,,,,TRUE
2423,"Monday, July 11, 2016",PY,7/11/2016,,,,TRUE
2424,"Tuesday, 7/12/2016",PY,7/12/2016,,,,TRUE
2425,"Monday, July 18, 2016",PY,7/18/2016,,,,TRUE
2426,"Thursday, July 21, 2016",PY,7/21/2016,,,,TRUE
2427,"Monday, July 25, 2016",PY,7/25/2016,,,,TRUE
2428,"Monday, July 25, 2016 #2",PY,7/25/2016,,,,TRUE
2429,August2016 Monthly,RD,8/1/2016,7/1/2016,8/1/2016,M,FALSE
2430,August2016 Meter Pits,RD,8/1/2016,7/1/2016,8/1/2016,Q,FALSE
2432,"MONDAY, August 1, 2016",PY,8/1/2016,,,,TRUE
2433,"MONDAY, August 1, 2016 #2",PY,8/1/2016,,,,TRUE
2434,"Tuesday, August 2, 2016",PY,8/2/2016,,,,TRUE
2435,"Friday, August 5, 2016",PY,8/5/2016,,,,TRUE
2436,"Monday, August 15, 2016",PY,8/15/2016,,,,TRUE
2437,"Wednesday, 8/17/2016",PY,8/17/2016,,,,TRUE
2438,"Wednesday, 8/24/2016",PY,8/24/2016,,,,TRUE
2439,September2016 Monthly,RD,9/1/2016,8/1/2016,9/1/2016,M,FALSE
2440,September2016-Meter Pits,RD,9/1/2016,8/1/2016,9/1/2016,Q,FALSE
2442,"Wednesday, 8/31/2016",PY,8/31/2016,,,,TRUE
2443,"Tuesday, 9/13/2016",PY,9/13/2016,,,,TRUE
2446,OCTOBER 2016 Readings,RD,10/1/2016,4/1/2016,10/1/2016,S,FALSE
2447,"Thursday, 9/15/2016",PY,9/15/2016,,,,TRUE
2448,"Tuesday, 9/20/2016",PY,9/20/2016,,,,TRUE
2449,"Tuesday, 9/27/2016",PY,9/27/2016,,,,TRUE
2450,OCTOBER2016 Monthly,RD,10/1/2016,9/1/2016,10/1/2016,M,FALSE
2451,OCTOBER2016 Meter Pits,RD,10/1/2016,9/1/2016,10/1/2016,Q,FALSE
2452,"Tuesday, 10/4/2016",PY,10/4/2016,,,,TRUE
2453,"Wednesday, 10/5/2016",PY,10/5/2016,,,,TRUE
2454,"Thursday, 10/6/2016",PY,10/6/2016,,,,TRUE
2455,"Tuesday, 10/11/16",PY,10/11/2016,,,,TRUE
2456,"Wednesday, 10/12/2016",PY,10/12/2016,,,,TRUE
2458,"Thursday, 10/13/2016",PY,10/13/2016,,,,TRUE
2459,"Tuesday, 10/18/2016",PY,10/18/2016,,,,TRUE
2460,"Wednesday, 10/19/2016",PY,10/19/2016,,,,TRUE
2461,"Thursday, 10/20/2016",PY,10/20/2016,,,,TRUE
2462,"Tuesday, 10/25/2016",PY,10/25/2016,,,,TRUE
2463,"Wednesday, 10/26/2016",PY,10/26/2016,,,,TRUE
2464,"Thursday, 10/27/2016",PY,10/27/2016,,,,TRUE
2465,November2016 Monthly,RD,11/1/2016,10/1/2016,11/1/2016,M,FALSE
2466,November2016 Meter Pits,RD,11/1/2016,10/1/2016,11/1/2016,Q,FALSE
2468,"Monday, October 31, 2016",PY,10/31/2016,,,,TRUE
2469,"Monday, October 31, 2016 #2",PY,10/31/2016,,,,TRUE
2470,"Tuesday, 11/1/2016",PY,11/1/2016,,,,TRUE
2471,"Wednesday, November 2, 2016",PY,11/2/2016,,,,TRUE
2472,Novermber 2016 Interest,IN,11/1/2016,,,,FALSE
2473,"Thursday, 11/3/2016",PY,11/3/2016,,,,TRUE
2474,"Tuesday, 11/08/2016",PY,11/8/2016,,,,TRUE
2475,"Thursday, 11/10/2016",PY,11/10/2016,,,,TRUE
2476,"Tuesday, 11/15/2016",PY,11/15/2016,,,,TRUE
2477,"Wednesday, 11/16/2016",PY,11/16/2016,,,,TRUE
2478,"Monday, November 21, 2016",PY,11/21/2016,,,,TRUE
2479,"WEDNESDAY, November 23, 2016",PY,11/23/2016,,,,TRUE
2480,December2016 Monthly,RD,12/1/2016,11/1/2016,12/1/2016,M,FALSE
2481,December2016 Meter Pits,RD,12/1/2016,11/1/2016,12/1/2016,Q,FALSE
2482,"Tuesday, 11/29/2016",PY,11/29/2016,,,,TRUE
2483,December2016 Interest,IN,12/1/2016,,,,FALSE
2484,"Thursday, 12/1/2016",PY,12/1/2016,,,,TRUE
2485,"Tuesday, 12/06/2016",PY,12/6/2016,,,,TRUE
2486,"Thursday, 12/08/2016",PY,12/8/2016,,,,TRUE
2487,"Tuesday, 12/13/2016",PY,12/13/2016,,,,TRUE
2488,"Wednesday, 12/14/2016",PY,12/14/2016,,,,TRUE
2489,"Thursday, 12/15/2016",PY,12/15/2016,,,,TRUE
2490,"Tuesday, 12/20/2016",PY,12/20/2016,,,,TRUE
2491,"Wednesday, 12/28/2016",PY,12/28/2016,,,,TRUE
2492,"Thursday, 12/29/2016",PY,12/29/2016,,,,TRUE
2493,"Tuesday, 1/3/2017",PY,1/3/2017,,,,TRUE
2494,January2017 Monthly,RD,1/1/2017,12/1/2016,1/1/2017,M,FALSE
2495,January2017 Meter Pits,RD,1/1/2017,12/1/2016,1/1/2017,Q,FALSE
2496,"Thursday, 1/5/2016",PY,1/5/2017,,,,TRUE
2497,"Thursday, 1/12/2016",PY,1/12/2017,,,,TRUE
2498,"Tuesday, 1/17/2017",PY,1/17/2017,,,,TRUE
2499,"Wednesday, 1/25/2017",PY,1/25/2017,,,,TRUE
2500,February2017 Monthly,RD,2/1/2017,1/1/2017,2/1/2017,M,FALSE
2501,Feb2017 Meter Pits,RD,2/1/2017,1/1/2017,2/1/2017,Q,FALSE
2502,"Tuesday, 1/31/2017",PY,1/31/2017,,,,TRUE
2503,"Tuesday, 2/7/2017",PY,2/7/2017,,,,TRUE
2504,"Tuesday, 2/14/2017",PY,2/14/2017,,,,TRUE
2505,"Thursday, 2/16/2017",PY,2/16/2017,,,,TRUE
2506,"Wednesday, 2/22/2017",PY,2/22/2017,,,,TRUE
2507,"Monday, February 27, 2017",PY,2/27/2017,,,,TRUE
2509,March2017-Monthly,RD,3/1/2017,2/1/2017,3/1/2017,M,FALSE
2510,March2017-Meter Pits,RD,3/1/2017,2/1/2017,3/1/2017,Q,FALSE
2511,"Tuesday, 3/7/2017",PY,3/7/2017,,,,TRUE
2512,"Wednesday, 3/15/2017",PY,3/15/2017,,,,TRUE
2513,April 2017 Readings,RD,4/1/2017,10/1/2016,4/1/2017,S,FALSE
2514,"Wednesday, 3/22/2017",PY,3/22/2017,,,,TRUE
2515,"Wednesday, 3/22/2017 #2",PY,3/22/2017,,,,TRUE
2516,"Wednesday, 3/29/2017",PY,3/29/2017,,,,TRUE
2518,April2017 Meter Pits,RD,4/1/2017,3/1/2017,4/1/2017,Q,FALSE
2522,April2017 Monthly,RD,4/1/2017,3/1/2017,4/1/2017,M,FALSE
2523,"Monday, April 3, 2017",PY,4/3/2017,,,,TRUE
2524,"Tuesday, 4/4/2017",PY,4/4/2017,,,,TRUE
2525,"Tuesday, April 4, 2017 - Batch #2",PY,4/4/2017,,,,TRUE
2526,"Wednesday, 4/5/2017",PY,4/5/2017,,,,TRUE
2527,"Thursday, 4/6/2017",PY,4/6/2017,,,,TRUE
2528,"Thursday, 4/6/2017 #2",PY,4/6/2017,,,,TRUE
2529,"Monday, April 10, 2017",PY,4/10/2017,,,,TRUE
2530,"Tuesday, 4/11/2017",PY,4/11/2017,,,,TRUE
2531,"Wednesday, 4/12/2017",PY,4/12/2017,,,,TRUE
2532,"Wednesday, April 12, 2017 #2",PY,4/12/2017,,,,TRUE
2533,"Tuesday, 4/18/2017",PY,4/18/2017,,,,TRUE
2534,"Wednesday, 4/19/2017",PY,4/19/2017,,,,TRUE
2535,"Thursday, 4/20/2017",PY,4/20/2017,,,,TRUE
2536,"Tuesday, 4/25/2017",PY,4/25/2017,,,,TRUE
2537,"Wednesday, 4/26/2017",PY,4/26/2017,,,,TRUE
2538,"Thursday, 4/27/2017",PY,4/27/2017,,,,TRUE
2539,"Monday, May 1, 2017",PY,5/1/2017,,,,TRUE
2540,"Tuesday, 5/2/2017",PY,5/2/2017,,,,TRUE
2541,May 2017 Interest,IN,5/1/2017,,,,FALSE
2542,May2017 Monthly,RD,5/1/2017,4/1/2017,5/1/2017,M,FALSE
2543,May2017 Meter Pits,RD,5/1/2017,4/1/2017,5/1/2017,Q,FALSE
2544,"Wednesday, 5/3/2017",PY,5/3/2017,,,,TRUE
2545,"Thursday, 5/4/2017",PY,5/4/2017,,,,TRUE
2546,"Tuesday, 5/9/17",PY,5/9/2017,,,,TRUE
2547,"Wednesday, 5/10/2017",PY,5/10/2017,,,,TRUE
2548,"Monday, 5/15/2017",PY,5/15/2017,,,,TRUE
2549,"Wednesday, 5/17/2017",PY,5/17/2017,,,,TRUE
2550,"Tuesday, 5/23/2017",PY,5/23/2017,,,,TRUE
2551,"Tuesday, 5/30/2017",PY,5/30/2017,,,,TRUE
2552,JUNE2017 Interest,IN,6/1/2017,,,,FALSE
2553,"Wednesday, 5/31/2017",PY,5/31/2017,,,,TRUE
2557,June2017 Monthly,RD,6/1/2017,5/1/2017,6/1/2017,M,FALSE
2558,June2017 Meter Pits,RD,6/1/2017,5/1/2017,6/1/2017,Q,FALSE
2559,"Tuesday, 6/6/2017",PY,6/6/2017,,,,TRUE
2560,"Thursday, June 8, 2017",PY,6/8/2017,,,,TRUE
2561,"Monday, 6/12/2017",PY,6/12/2017,,,,TRUE
2562,"Tuesday, 6/13/2017",PY,6/13/2017,,,,TRUE
2563,"Wednesday, 6/14/2017",PY,6/14/2017,,,,TRUE
2565,"Thursday, 6/15/2017",PY,6/15/2017,,,,TRUE
2566,"Tuesday, 6/20/2017",PY,6/20/2017,,,,TRUE
2567,"Tuesday, 6/27/2017",PY,6/27/2017,,,,TRUE
2568,"Wednesday, 6/28/2017",PY,6/28/2017,,,,TRUE
2569,July2017 Monthly,RD,7/1/2017,6/1/2017,7/1/2017,M,FALSE
2570,July2017 Meter Pits,RD,7/1/2017,6/1/2017,7/1/2017,Q,FALSE
2571,"Thursday, 6/29/2017",PY,6/29/2017,,,,TRUE
2572,"Wednesday, 7/5/2017",PY,7/5/2017,,,,TRUE
2573,"Thursday, 7/6/2017",PY,7/6/2017,,,,TRUE
2574,"Tuesday, 7/11/2017",PY,7/11/2017,,,,TRUE
2575,"Tuesday, 7//18/2017",PY,7/18/2017,,,,TRUE
2576,"Thursday, July 20, 2017",PY,7/20/2017,,,,TRUE
2577,"Thursday, 7/27/2017",PY,7/27/2017,,,,TRUE
2579,August2017-MeterPits,RD,8/1/2017,7/1/2017,8/1/2017,Q,FALSE
2580,August2017-Monthly,RD,8/1/2017,7/1/2017,8/1/2017,M,FALSE
2581,"Wednesday, 8/2/2017",PY,8/2/2017,,,,TRUE
2582,"Tuesday, 8/8/2017",PY,8/8/2017,,,,TRUE
2583,"Tuesday, 8/15/2017",PY,8/15/2017,,,,TRUE
2584,"Thursday, 8/17/2017",PY,8/17/2017,,,,TRUE
2585,"Thursday, 8/24/2017",PY,8/24/2017,,,,TRUE
2586,September2017 Monthly,RD,9/1/2017,8/1/2017,9/1/2017,M,FALSE
2587,September2017 Meter Pits,RD,9/1/2017,8/1/2017,9/1/2017,Q,FALSE
2588,"Wednesday, 9/6/2017",PY,9/6/2017,,,,TRUE
2589,"Tuesday, 9/12/2017",PY,9/12/2017,,,,TRUE
2590,October2017 Readings,RD,10/1/2017,4/1/2017,10/1/2017,S,FALSE
2591,October2017 Monthly,RD,10/1/2017,9/1/2017,10/1/2017,M,FALSE
2592,October2017 Meter Pits,RD,10/1/2017,9/1/2017,10/1/2017,Q,FALSE
2593,"Wednesday, 9/27/2017",PY,9/27/2017,,,,TRUE
2594,"Tuesday, 10/3/2017",PY,10/3/2017,,,,TRUE
2595,"Wednesday, 10/4/2017",PY,10/4/2017,,,,TRUE
2596,"Thursday, 10/5/2017",PY,10/5/2017,,,,TRUE
2597,"Tuesday, 10/10/2017",PY,10/10/2017,,,,TRUE
2598,"Wednesday, 10/11/2017",PY,10/11/2017,,,,TRUE
2599,"Thursday, 10/12/2017",PY,10/12/2017,,,,TRUE
2600,"Tuesday, 10/17/2017",PY,10/17/2017,,,,TRUE
2601,"Wednesday, 10/18/2017",PY,10/18/2017,,,,TRUE
2602,"Thursday, 10/19/2017",PY,10/19/2017,,,,TRUE
2604,"Tuesday, 10/24/2017",PY,10/24/2017,,,,TRUE
2605,"Wednesday, 10/25/2017",PY,10/25/2017,,,,TRUE
2606,"Thursday, 10/26/2017",PY,10/26/2017,,,,TRUE
2607,November2017 Monthly,RD,11/1/2017,10/1/2017,11/1/2017,M,FALSE
2608,November2017 Meter Pits,RD,11/1/2017,10/1/2017,11/1/2017,Q,FALSE
2609,"Monday, October 30, 2017",PY,10/30/2017,,,,TRUE
2610,"Tuesday, 10/31/2017",PY,10/31/2017,,,,TRUE
2611,"Wednesday, 11/1/2017",PY,11/1/2017,,,,TRUE
2612,"Thursday, 11/2/2017",PY,11/2/2017,,,,TRUE
2613,November 2017 Interest,IN,11/1/2017,,,,FALSE
2614,"Tuesday, 11/7/2017",PY,11/7/2017,,,,TRUE
2615,"Thursday, 11/9/2017",PY,11/9/2017,,,,TRUE
2616,"Tuesday, 11/14/2017",PY,11/14/2017,,,,TRUE
2618,"Thursday, 11/16/2017",PY,11/16/2017,,,,TRUE
2619,"Tuesday, 11/21/2017",PY,11/21/2017,,,,TRUE
2620,"Tuesday, 11/28/2017",PY,11/28/2017,,,,TRUE
2621,December2017 Interest,IN,12/1/2017,,,,FALSE
2622,December2017 Monthly,RD,12/1/2017,11/1/2017,12/1/2017,M,FALSE
2623,December2017 Meter Pits,RD,12/1/2017,11/1/2017,12/1/2017,Q,FALSE
2624,"Wednesday, 12/6/2017",PY,12/6/2017,,,,TRUE
2625,"Tuesday, 12/12/2017",PY,12/12/2017,,,,TRUE
2626,"Wednesday, 12/13/2017",PY,12/13/2017,,,,TRUE
2627,"Tuesday, 12/19/2017",PY,12/19/2017,,,,TRUE
2628,"Wednesday, 12/20/2017",PY,12/20/2017,,,,TRUE
2629,"Thursday, 12/21/2017",PY,12/21/2017,,,,TRUE
2630,"Wednesday, 12/27/2017",PY,12/27/2017,,,,TRUE
2633,January2018 Monthly,RD,1/1/2018,12/1/2017,1/1/2018,M,FALSE
2634,January2018 Meter pits,RD,1/1/2018,12/1/2017,1/1/2018,Q,FALSE
2635,"Tuesday, 1/9/2018",PY,1/9/2018,,,,TRUE
2636,"Tuesday, January 16, 2018 TEST",PY,1/16/2018,,,,FALSE
2637,"Tuesday, 1/23/2018",PY,1/23/2018,,,,TRUE
2638,February2018 Meter Pits,RD,2/1/2018,1/1/2018,2/1/2018,Q,FALSE
2639,February2018 Monthly,RD,2/1/2018,1/1/2018,2/1/2018,M,FALSE
2640,"Wednesday, 1/31/2018",PY,1/31/2018,,,,TRUE
2641,"Thursday, 2/8/2018",PY,2/8/2018,,,,TRUE
2642,"Wednesday, 2/14/2018",PY,2/14/2018,,,,TRUE
2648,Meter Pits March 2018,RD,3/1/2018,2/1/2018,3/1/2018,Q,FALSE
2649,"Wednesday, 2/21/2018",PY,2/21/2018,,,,TRUE
2651,March2018 Monthly,RD,3/1/2018,2/1/2018,3/1/2018,M,FALSE
2652,"Tuesday, 2/27/2018",PY,2/27/2018,,,,TRUE
2656,"Wednesday, 3/14/2018",PY,3/14/2018,,,,TRUE
2657,April2018 Readings,RD,4/1/2018,10/1/2017,4/1/2018,S,FALSE
2658,April2018 Monthly,RD,4/1/2018,3/1/2018,4/1/2018,M,FALSE
2659,April2018 Meter Pits,RD,4/1/2018,3/1/2018,4/1/2018,Q,FALSE
2660,"Wednesday, 3/21/2018",PY,3/21/2018,,,,TRUE
2662,"Monday, March 26, 2018",PY,3/26/2018,,,,TRUE
2663,"Tuesday, 4/3/2018",PY,4/3/2018,,,,TRUE
2664,"Wednesday, 4/4/2018",PY,4/4/2018,,,,TRUE
2665,"Wednesday, 4/4/2018 #2",PY,4/4/2018,,,,TRUE
2666,"Thursday, 4/5/2018",PY,4/5/2018,,,,TRUE
2668,"Tuesday, 4/10/2018",PY,4/10/2018,,,,TRUE
2669,"Tuesday, 4/10/2018 #2",PY,4/10/2018,,,,TRUE
2670,"Wednesday, 4/11/2018",PY,4/11/2018,,,,TRUE
2671,"Thursday, 4/12/2018",PY,4/12/2018,,,,TRUE
2672,"Tuesday, 4/17/2018",PY,4/17/2018,,,,TRUE
2673,"Tuesday, 4/17/2018 #2",PY,4/17/2018,,,,TRUE
2674,"Thursday, 4/19/2018",PY,4/19/2018,,,,TRUE
2675,"Tuesday, 4/24/2018",PY,4/24/2018,,,,TRUE
2676,"Wednesday, 4/25/2018",PY,4/25/2018,,,,TRUE
2677,"Thursday, 4/26/2018",PY,4/26/2018,,,,TRUE
2678,May2018 Meter Pits,RD,5/1/2018,4/1/2018,5/1/2018,Q,FALSE
2679,May2018 Monthly,RD,5/1/2018,4/1/2018,4/1/2018,M,FALSE
2680,"Monday, April 30, 2018",PY,4/30/2018,,,,TRUE
2681,"Tuesday, 5/1/2018",PY,5/1/2018,,,,TRUE
2682,"Tuesday, 5/1/2018 #2",PY,5/1/2018,,,,TRUE
2683,May 2018 Interest,IN,5/1/2018,,,,FALSE
2684,"Wednesday, 5/2/2018",PY,5/2/2018,,,,TRUE
2685,"Thursday, 5/3/2018",PY,5/3/2018,,,,TRUE
2686,"Tuesday, 5/8/2018",PY,5/8/2018,,,,TRUE
2687,"Thursday, May 10, 2018",PY,5/10/2018,,,,TRUE
2688,"Tuesday, 5/15/2018",PY,5/15/2018,,,,TRUE
2689,"Thursday, 5/17/2018",PY,5/17/2018,,,,TRUE
2690,"Tuesday, 5/22/2018",PY,5/22/2018,,,,TRUE
2691,"Thursday, 5/24/2018",PY,5/24/2018,,,,TRUE
2692,"Tuesday, 5/29/2018",PY,5/29/2018,,,,TRUE
2693,"Wednesday, 5/30/2018",PY,5/30/2018,,,,TRUE
2694,"Thursday, 5/31/2018",PY,5/31/2018,,,,TRUE
2695,June 2018 Interest,IN,6/1/2018,,,,FALSE
2696,"Tuesday, 6/5/2018",PY,6/5/2018,,,,TRUE
2697,June2018 Monthly,RD,6/1/2018,5/1/2018,6/1/2018,M,FALSE
2698,June2018 Meter Pits,RD,6/1/2018,5/1/2018,6/1/2018,Q,FALSE
2699,"Thursday, 6/7/2018",PY,6/7/2018,,,,TRUE
2700,"Tuesday, 6/12/2018",PY,6/12/2018,,,,TRUE
2701,"Tuesday, 6/19/2018",PY,6/19/2018,,,,TRUE
2702,"Thursday, 6/21/2018",PY,6/21/2018,,,,TRUE
2703,"Tuesday, 6/26/2018",PY,6/26/2018,,,,TRUE
2704,July2018 Meter Pits,RD,7/1/2018,6/1/2018,7/1/2018,Q,FALSE
2705,July 2018 Monthly,RD,7/1/2018,6/1/2018,7/1/2018,M,FALSE
2706,"Monday, 7/2/2018",PY,7/2/2018,,,,TRUE
2707,"Thursday, 7/5/2018",PY,7/5/2018,,,,TRUE
2708,"Tuesday, 7/10/2018",PY,7/10/2018,,,,TRUE
2709,"Thursday, 7/12/2018",PY,7/12/2018,,,,TRUE
2710,"Tuesday, 7/17/2018",PY,7/17/2018,,,,TRUE
2711,"Wednesday, 7/18/2018",PY,7/18/2018,,,,TRUE
2712,"Monday, 7/23/2018",PY,7/23/2018,,,,TRUE
2713,"Monday, 7/23/2018 #2",PY,7/23/2018,,,,TRUE
2714,"Tuesday, 7/24/2018",PY,7/24/2018,,,,TRUE
2715,"Wednesday, 7/25/2018",PY,7/25/2018,,,,TRUE
2716,"Thursday, 7/26/2018",PY,7/26/2018,,,,TRUE
2717,August2018 Monthly,RD,8/1/2018,7/1/2018,8/1/2018,M,FALSE
2718,August2018 Meter Pits,RD,8/1/2018,7/1/2018,8/1/2018,Q,FALSE
2719,"Tuesday, 7/31/2018",PY,7/31/2018,,,,TRUE
2720,"Tuesday, 8/7/2018",PY,8/7/2018,,,,TRUE
2721,"Tuesday, 8/14/2018",PY,8/14/2018,,,,TRUE
2722,"Wednesday, 8/15/2018",PY,8/15/2018,,,,TRUE
2723,"Tuesday, 8/21/2018",PY,8/21/2018,,,,TRUE
2724,"Wednesday, 8/22/2018",PY,8/22/2018,,,,TRUE
2725,"Tuesday, 8/28/2018",PY,8/28/2018,,,,TRUE
2726,"Wednesday, 8/29/2018",PY,8/29/2018,,,,TRUE
2727,September 2018  Monthly,RD,9/1/2018,8/1/2018,9/1/2018,M,FALSE
2728,September 2018 Meter Pits,RD,9/1/2018,8/1/2018,9/1/2018,Q,FALSE
2729,"Thursday, 8/30/2018",PY,8/30/2018,,,,TRUE
2730,"Wednesday, 9/5/2018",PY,9/5/2018,,,,TRUE
2731,"Wednesday, 9/12/2018",PY,9/12/2018,,,,TRUE
2732,"Tuesday, 9/18/2018",PY,9/18/2018,,,,TRUE
2733,October 2018 Readings,RD,10/1/2018,4/1/2018,10/1/2018,S,FALSE
2734,October 2018 Monthly,RD,10/1/2018,9/1/2018,10/1/2018,M,FALSE
2735,October 2018 Meter Pits,RD,10/1/2018,9/1/2018,10/1/2018,Q,FALSE
2736,"Thursday, 9/27/2018",PY,9/27/2018,,,,TRUE
2737,"Tuesday, 10/2/2018",PY,10/2/2018,,,,TRUE
2738,"Tuesday, 10/2/2018 #2",PY,10/2/2018,,,,TRUE
2739,"Thursday, 10/4/2018",PY,10/4/2018,,,,TRUE
2740,"Thutsday, 10/4/2018 #2",PY,10/4/2018,,,,TRUE
2741,"Thursday, 10/4/2018 #3",PY,10/4/2018,,,,TRUE
2742,"Tuesday, 10/9/2018",PY,10/9/2018,,,,TRUE
2743,"Tuesday, 10/9/2018 #2",PY,10/9/2018,,,,TRUE
2744,"Wednesday, 10/10/2018",PY,10/10/2018,,,,TRUE
2745,"Thursday, 10/11/2018",PY,10/11/2018,,,,TRUE
2746,"Tuesday, 10/16/2018",PY,10/16/2018,,,,TRUE
2748,"Wednesday, 10/17/2018",PY,10/17/2018,,,,TRUE
2749,"Thursday, 10/18/2018",PY,10/18/2018,,,,TRUE
2750,"Tuesday, 10/23/2018",PY,10/23/2018,,,,TRUE
2751,"Tuesday, 10/23/2018 #2",PY,10/23/2018,,,,TRUE
2752,"Thursday, 10/25/2018",PY,10/25/2018,,,,TRUE
2753,"Tuesday, 10/30/2018",PY,10/30/2018,,,,TRUE
2754,"Tuesday, 10/30/2018 #2",PY,10/30/2018,,,,TRUE
2755,"Wednesday, 10/31/2018",PY,10/31/2018,,,,TRUE
2756,"Thursday, 11/1/2018",PY,11/1/2018,,,,TRUE
2757,November2018 Monthly,RD,11/1/2018,10/1/2018,11/1/2018,M,FALSE
2758,November2018 Meter Pits,RD,11/1/2018,10/1/2018,11/1/2018,Q,FALSE
2759,November2018 Interest,IN,11/1/2018,,,,FALSE
2760,"Tuesday, 11/6/2018",PY,11/6/2018,,,,TRUE
2761,"Tuesday, 11/13/2018",PY,11/13/2018,,,,TRUE
2762,"Wednesday, 11/14/2018",PY,11/14/2018,,,,TRUE
2763,"Tuesday, 11/20/2018",PY,11/20/2018,,,,TRUE
2764,"Tuesday, 11/27/2018",PY,11/27/2018,,,,TRUE
2765,December 2018 Interest,IN,12/1/2018,,,,FALSE
2766,"Tuesday, 12/4/2018",PY,12/4/2018,,,,TRUE
2767,"Thursday, 12/6/2018",PY,12/6/2018,,,,TRUE
2768,"Tuesday, 12/11/2018",PY,12/11/2018,,,,TRUE
2769,"Thursday, 12/13/2018",PY,12/13/2018,,,,TRUE
2770,"Monday, 12/17/2018",PY,12/17/2018,,,,TRUE
2771,"Wednesday, 12/26/2018",PY,12/26/2018,,,,TRUE
2772,December2018 Monthly,RD,12/1/2018,11/1/2018,12/1/2018,M,FALSE
2773,January2019 Monthly,RD,1/1/2019,12/1/2018,1/1/2019,M,FALSE
2774,January2019 Meter Pits,RD,1/1/2019,12/1/2018,1/1/2019,Q,FALSE
2775,December 2018 Meter Pits,RD,12/1/2018,11/1/2018,12/1/2018,Q,FALSE
2776,"Wednesday, 1/9/2018",PY,1/9/2019,,,,TRUE
2777,"Tuesday, 1/22/2019",PY,1/22/2019,,,,TRUE
2778,Feb2018 Monthly,RD,2/1/2019,1/1/2019,2/1/2019,M,FALSE
2779,Feb2019 Meter Pits,RD,2/1/2019,1/1/2019,2/1/2019,Q,FALSE
2780,"Thursday, 1/31/2019",PY,1/31/2019,,,,TRUE
2781,"Thursday, 2/7/2019",PY,2/7/2019,,,,TRUE
2782,"Thursday, 2/14/2019",PY,2/14/2019,,,,TRUE
2783,"Wednesday, 2/20/2019",PY,2/20/2019,,,,TRUE
2784,March 2019 Meter Pits,RD,3/1/2019,2/1/2019,3/1/2019,Q,FALSE
