LocationID,CustomerID,LocationType,StreetCode,StreetNumber,StreetNumberSuffix,LocationStatus,Service,BillingFreq,MeterFeeCode,MeterLocation,BuildingType,TypeOfService,HazardLevel,LastInspectDate,FireLine,FireLineSize,LienIndicator,TestComments,OldAcct,Warning,MIU_ID,Record_Status,Multiplier,Read_Direction,Decimal_Location,Record_Type,Number_Of_Dials,Route_No,Page_No,Read_Seq
976,976,2,248,1114,0,A,B,Q,1,front,business,,,,N,,N,,2248111400,,1480596106,Z,1,L,0,EU,6,4,400,00
977,1888,2,248,1128,0,A,B,Q,1,Kens. Photo,business,,,,N,,N,,2248112800,,1487183224,Z,1,L,0,EU,6,4,420,00
978,1339,2,248,1168,0,I,B,Q,1,Inside under shelf,business,,,,N,,N,,2248116800,,1462011126,Z,1,L,0,EU,6,4,440,00
979,979,2,248,1169,0,A,B,Q,3,o/r on pole,business,,,,N,,N,,2248116900,,1540366548,Z,1,L,0,EU,6,4,450,00
980,1333,2,248,1198,0,A,B,Q,1,in mgr's office,business-donut shop,,,,N,,N,,2248119800,,1461899288,Z,1,L,0,EU,6,4,480,00
981,1291,2,248,1200,0,A,B,Q,1,left,business,,,,N,,N,,2248120000,,1461914306,Z,1,L,0,EU,6,4,490,00
982,982,2,248,1204,0,A,B,Q,1,left,business,,,,N,,N,,2248120400,,1461872526,Z,1,L,0,EU,6,4,510,00
983,983,2,248,1207,0,I,B,Q,3,front,business,,,,N,,N,,2248120700,,1462089202,Z,1,L,0,EU,6,4,520,00
984,1337,2,248,1224,0,A,B,Q,1,left,business,,,,N,,N,,2248122400,,1484580180,Z,1,L,0,EU,6,4,550,00
985,2277,2,248,1225,0,A,B,Q,1,back,,Salon,,,N,,N,Unit A,2248122500,,1481911452,Z,1,L,0,EU,6,4,555,00
986,986,2,248,1239,0,A,W,Q,1,left,business,,,,N,,N,,2248123900,,1462094902,Z,1,L,0,EU,6,4,570,00
987,987,2,248,1240,0,A,B,Q,1,cellar window/tailor,business,,,,N,,N,,2248124000,,1461901526,Z,1,L,0,EU,6,4,580,00
988,796,2,248,1241,0,I,W,Q,1,left,business,,,,N,,N,,2248124100,,,A,1,L,0,EU,6,,,00
989,166,2,248,1260,0,A,B,Q,1,,rear,,,,N,,N,,2248126000,,1462030332,Z,1,L,0,EU,6,4,635,00
990,990,2,248,1272,0,A,B,Q,1,left,business,,,,N,,N,,2248127200,,1462107176,Z,1,L,0,EU,6,4,640,00
991,1966,1,706,128,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1706012800,,1548150194,Z,1,L,0,EU,6,1,1140,00
992,1860,2,248,1432,0,A,B,Q,1,in pit in front,business,,,,N,,N,,2248143200,,1540369252,Z,1,L,0,EU,6,4,820,00
993,993,1,248,1528,0,A,B,Q,1,,business,,,,N,,N,,1248152800,,1461914766,Z,1,L,0,EU,6,4,960,00
994,994,2,262,63,0,A,B,Q,2,front,business,,,,N,,N,,2262006300,,1462107178,Z,1,L,0,EU,6,4,1540,00
995,2223,2,262,76,0,A,B,Q,4,,business,,,,Y,6,N,,2262007600,Procoder,1548147040,Z,10,L,0,EU,8,4,1550,00
996,1491,3,262,81,0,A,B,Q,4,,factory,,,,N,,N,,2262008100,,1462044036,Z,10,L,0,EU,6,4,1560,00
997,997,2,368,146,0,A,B,Q,1,front left,church,,,,N,,N,,2368014600,,1461963338,Z,1,L,0,EU,6,1,300,00
998,2057,2,428,4,0,I,B,Q,1,rear left,business,,,,N,,N,,2428000400,,1462031988,Z,1,L,0,EU,6,2,10,00
999,2057,2,428,12,0,I,B,Q,1,,business /motel,,,,N,,N,"11/1/11 new meter and MIU
Rdng est. 10/1 as we could get no reading - Due to fire and rebldg. Miu reader removed.   There was wtr in the area which had to be pumped out so we could do our work.  Rdng. On 11/8/11 was 379177. Cust had already pd bill.  For next rdng period the bill should be lower",2428001200,,1483765680,Z,1,L,0,EU,6,2,20,00
1000,1000,2,428,71,0,A,W,Q,3,left,business,,,,N,,N,,2428007100,,1461896294,Z,1,L,0,EU,6,2,60,00
1001,1001,2,456,161,0,A,B,Q,1,,business,,,,N,,N,,2456016100,,1462089222,Z,1,L,0,EU,6,4,1010,00
1002,1002,2,248,1201,0,A,B,Q,1,Real est. agency,business,,,,N,,N,,2248120100,,1462030408,Z,1,L,0,EU,6,4,500,00
1003,2271,2,794,1309,0,A,W,Q,1,rt cellar window,business,,,,N,,N,,2794130900,,1462100758,Z,1,L,0,EU,6,5,2410,00
1004,2001,2,488,3,0,I,B,Q,1,,business,,,,N,,N,,2488000300,,1461874630,Z,1,L,0,EU,6,4,1030,00
1005,2001,2,488,27,0,A,B,Q,1,left side,business,,,,N,,N,,2488002700,,1462037516,Z,1,L,0,EU,6,4,1040,00
1006,1562,1,404,50,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1404005000,,1461881262,Z,1,L,0,EU,6,5,410,00
1007,1007,1,428,370,0,A,B,Q,1,,dwelling,,,,N,,N,,1428037000,,1480997252,Z,1,L,0,EU,6,2,410,00
1008,1008,2,488,39,1,A,B,Q,1,East wall,business,,,,N,,N,,2488003900,,1461897522,Z,1,L,0,EU,6,4,1060,00
1009,2137,2,488,83,0,A,B,M,3,right,business,,,,N,,N,,2488008300,,1540367014,Z,1,L,0,EU,6,4,1090,00
1010,1010,2,488,96,0,A,B,Q,1,,business,,,,N,,N,,2488009600,,1461882910,Z,1,L,0,EU,6,4,1092,00
1011,1011,2,488,128,0,A,B,Q,4,at 110 Mill St.,business,Main bldg meter,,,N,,Y,,2488012800,,1548140366,Z,10,L,0,EU,6,4,1095,00
1012,1012,2,488,129,0,A,B,Q,3,"""R"" boiler room",business,,,,N,,N,,2488012900,,1461893538,Z,1,L,0,EU,6,4,1120,00
1013,1013,2,488,138,0,A,B,Q,2,furnace room,business,,,,N,,N,,2488013800,,1461890162,Z,1,L,0,EU,6,4,1130,00
1014,1014,2,488,144,0,A,B,Q,1,right back,business,,,,N,,N,,2488014400,,1461910938,Z,1,L,0,EU,6,4,1140,00
1015,1015,2,488,161,0,I,S,Q,N,,business,,,,N,,N,,2488016100,,1461982364,Z,1,L,0,EU,6,4,1150,00
1016,1014,2,488,166,0,A,B,Q,2,,,,,,N,,N,,2488016600,,1462041108,Z,1,L,0,EU,6,4,1160,00
1017,1017,2,488,232,0,A,B,Q,1,right,business,,,,N,,N,,2488023200,,1461909742,Z,1,L,0,EU,6,4,1200,00
1018,1018,2,516,1088,0,A,B,Q,5,custodial closet,School,,,,N,,N,,2516108800,,1461907262,Z,10,L,0,EU,6,1,1580,00
1019,1520,2,754,31,0,A,B,Q,1,right,business,,,,N,,N,,2754003100,,1462071906,Z,1,L,0,EU,6,4,190,00
1020,1020,2,762,1,0,A,B,Q,4,,business,,,,N,,N,,2762000100,,1462047166,Z,10,L,0,EU,6,4,1220,00
1021,1504,2,762,9,0,A,B,Q,1,in pit,business,,,,N,,N,,2762000900,,1483770946,Z,1,L,0,EU,6,4,1230,00
1022,1650,2,762,37,0,A,B,Q,1,,business,,,,N,,N,,2762003700,,1461986058,Z,1,L,0,EU,6,4,1240,00
1023,1215,2,762,39,0,A,B,Q,1,,business,,,,N,,N,,2762003900,,1461882914,Z,1,L,0,EU,6,4,1250,00
1024,1024,2,762,40,0,A,B,Q,3,,business,,,,N,,N,,2762004000,,1462089956,Z,1,L,0,EU,6,4,1260,00
1025,1022,2,762,42,1,A,B,Q,1,,business,,,,N,,N,,2762004200,,1461934802,Z,1,L,0,EU,6,4,1270,00
1026,1026,2,762,96,0,A,B,Q,1,next to ladies room,business,,,,N,,N,,2762009600,,1461870960,Z,1,L,0,EU,6,4,1280,00
1027,1027,2,762,99,0,A,B,M,3,ladies l.r. closet,business,,,,N,,N,,2762009900,,1461893534,Z,1,L,0,EU,6,9,1290,00
1028,2316,2,794,1492,0,A,B,Q,1,back parts/svc,business,,,,N,,N,,2794149200,,1462018662,Z,1,L,0,EU,6,5,2550,00
1029,1029,1,428,276,0,A,B,Q,1,left,dwelling,,,,N,,N,,1428027600,,1461985724,Z,1,L,0,EU,6,2,280,00
1030,1204,2,248,1127,0,A,B,Q,1,Bank,business,,,,N,,N,,2248112700,,1461907064,Z,1,L,0,EU,6,4,410,00
1031,1031,2,762,127,0,A,B,Q,1,,business,,,,N,,N,,2762012700,,1461885848,Z,1,L,0,EU,6,4,1310,00
1032,1032,2,248,1055,0,A,S,Q,N,in back,business,,,,N,,N,,2248105500,,1461988916,Z,1,L,0,EU,6,4,240,00
1033,1033,3,754,44,0,A,B,Q,4,,factory,,,,N,,N,,2754004400,,1462102496,Z,10,L,0,EU,6,4,200,00
1034,2247,1,750,41,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750004100,,1462099516,Z,1,L,0,EU,6,5,1910,00
1035,1035,2,248,1082,0,A,W,Q,1,right front,industrial,,,,N,,N,5/09 per Joe P. sewer is connected to KFD.  We are not to bill for sewer altho our records show nothing,2248108200,,1548148458,Z,1,L,0,EU,6,4,290,00
1036,1036,2,794,1400,0,A,B,Q,3,,business,,,,N,,N,,2794140000,,1462092108,Z,1,L,0,EU,6,5,2480,00
1037,1847,2,842,73,0,A,B,Q,3,front left,,,,,N,,N,,3842007300,,1548160850,Z,1,L,0,EU,6,4,1440,00
1038,1812,2,762,207,0,A,B,Q,5,,business,,,,N,,N,,2762020700,,1462094824,Z,10,L,0,EU,7,4,1370,00
1039,2043,2,762,245,0,A,B,Q,3,corner in bay,business,,,,N,,N,,2762024500,,1462089828,Z,1,L,0,EU,6,4,1380,00
1040,1847,2,762,250,0,A,B,Q,4,parts dept. north,,,,,N,,N,,2762025000,,1462037768,Z,1,L,0,EU,6,4,1390,00
1041,1718,1,636,144,0,A,B,Q,1,front porch,dwelling,,,,N,,N,,1636014400,,1461877430,Z,1,L,0,EU,6,5,2120,00
1042,1042,1,750,25,0,A,B,Q,1,rear,dwelling,,,,N,,N,,1750002500,,1462099510,Z,1,L,0,EU,6,5,1890,00
1043,1213,2,794,750,0,A,W,Q,1,right,business,,,,N,,N,,2794075000,,1462014416,Z,1,L,0,EU,6,5,2300,00
1044,1044,2,794,811,0,A,B,Q,1,right side,business,,,,N,,N,,2794081100,,1462008206,Z,1,L,0,EU,6,5,2310,00
1045,2000,2,794,829,0,A,B,Q,1,rt side of door,business,,,,N,,N,,2794082900,,1461997582,Z,1,L,0,EU,6,5,2320,00
1046,2169,2,794,830,0,A,B,Q,1,rear,business,,,,N,,N,,2794083000,,1540356948,Z,1,L,0,EU,6,5,2330,00
1047,1047,2,794,841,0,A,B,M,1,right,business,,,,N,,N,,2794084100,,1462013662,Z,1,L,0,EU,6,9,10,00
1048,1048,2,794,848,0,A,B,Q,1,lt back of hot water,business,,,,N,,N,,2794084800,,1462091042,Z,1,L,0,EU,6,5,2350,00
1049,2297,2,794,855,0,A,B,Q,1,basement,business,,,,N,,N,,2794085500,,1462094730,Z,1,L,0,EU,6,5,2360,00
1050,1050,2,794,874,0,A,B,Q,1,left back rest room,business,,,,N,,N,,2794087400,,1462014420,Z,1,L,0,EU,6,5,2370,00
1051,1051,2,794,1191,0,A,S,Q,1,furnace room,business,,,,N,,N,,2794119100,,1461940800,Z,1,L,0,EU,6,5,2380,00
1052,1872,2,794,1253,0,A,B,Q,3,left back,business,,,,N,,Y,Lien filed 7/26/07 due to non-payment of 4/1/07 w/s bills,2794125300,,1462005982,Z,1,L,0,EU,6,5,2390,00
1053,1872,2,794,1263,0,A,B,Q,1,left,business,,,,N,,Y,,2794126300,,1462005984,Z,1,L,0,EU,6,5,2400,00
1054,1054,2,794,1348,0,A,W,Q,1,front,business,,,,N,,N,,2794134800,,1540896040,Z,1,L,0,EU,6,5,2430,00
1055,1605,2,794,1376,0,A,W,Q,1,,business,,,,N,,N,,2794137600,,1461907750,Z,1,L,0,EU,6,5,2460,00
1056,1788,2,794,1396,0,I,S,Q,2,,business,,,,N,,N,,2794139600,,1461898446,Z,1,L,0,EU,6,5,2470,00
1057,2303,2,794,1401,0,A,B,Q,1,,business,,,,N,,N,,2794140100,,1462014418,Z,1,L,0,EU,6,5,2490,00
1058,1783,2,794,1427,0,I,B,Q,1,boiler room,business,,,,N,,N,,2794142700,,1462089658,Z,1,L,0,EU,6,5,2500,00
1059,1861,2,794,1436,0,A,B,Q,1,back,business,,,,N,,N,,2794143600,,1462042046,Z,1,L,0,EU,6,5,2570,00
1060,1060,2,794,1463,0,A,B,Q,1,front under stairs,business,,,,N,,N,,2794146300,,1462005986,Z,1,L,0,EU,6,5,2530,00
1061,1212,2,794,1456,0,A,B,Q,1,back L/S,business,,,,N,,N,,2794145600,,1462040380,Z,1,L,0,EU,6,5,2520,00
1062,1062,2,794,1474,0,A,B,Q,1,rt elec panel,business,,,,N,,N,,2794147400,,1461681144,Z,1,L,0,EU,6,5,2540,00
1063,1063,2,248,1290,0,I,B,Q,1,left side,business,,,,N,,N,,2248129000,,,A,1,L,0,EU,6,,,00
1064,2168,2,794,1631,0,A,W,Q,1,furnace room,business,,,,N,,N,,2794163100,,1462008274,Z,1,L,0,EU,6,5,2560,00
1065,1065,2,810,20,0,A,B,Q,1,left,business,,,,N,,N,,2810002000,,1462038306,Z,1,L,0,EU,6,4,210,00
1066,2170,2,248,1083,0,A,B,Q,1,back,business,,,,N,,N,,2248108300,,1484579998,Z,1,L,0,EU,6,4,300,00
1067,1067,3,842,196,0,A,B,Q,3,,factory,,,,N,,N,,2842019600,,1461912776,Z,1,L,0,EU,6,4,1490,00
1068,1068,3,842,230,0,A,B,Q,4,,Ind warehouse,,,,N,,N,,2842023000,,1462037522,Z,10,L,0,EU,7,4,1500,00
1069,1069,2,842,233,0,A,B,Q,1,,business,,,,N,,N,,2842023300,,1483761890,Z,1,L,0,EU,6,4,1505,00
1070,1070,2,842,257,0,A,B,Q,4,inside first bay,business,,,,N,,N,,2842025700,,1462037734,Z,10,L,0,EU,6,4,1510,00
1071,1071,2,794,658,0,A,W,Q,1,in closet,business,,,,N,,N,,2794065800,,1462089654,Z,1,L,0,EU,6,5,2290,00
1072,1072,2,862,834,0,A,B,Q,1,,business,,,,N,,N,,2862083400,,1462037186,Z,1,L,0,EU,6,3,2280,00
1073,1073,2,862,878,0,A,B,Q,1,left,business,,,,N,,N,,2862087800,,1462089656,Z,1,L,0,EU,6,3,2360,00
1074,2308,1,376,59,0,A,B,Q,1,right rear,dwelling,,,,N,,N,,1376005900,,1461886704,Z,1,L,0,EU,6,5,210,00
1075,158,3,88,19,0,A,W,Q,1,left,industrial,,,,N,,N,,3088001900,,1462089826,Z,1,L,0,EU,6,4,150,00
1076,2199,1,248,1541,0,A,B,Q,1,left,dwelling,,,,N,,N,,1248154100,,1548076272,Z,1,L,0,EU,6,4,990,00
1077,1077,3,754,17,0,A,B,Q,1,right corner,industrial,,,,N,,N,,3754001700,,1462030146,Z,1,L,0,EU,6,4,160,00
1078,1078,3,754,20,0,A,B,Q,1,left,industrial,,,,N,,N,,3754002000,,1462072482,Z,1,L,0,EU,6,4,170,00
1079,1503,3,754,25,0,A,B,Q,1,left,industrial,,,,N,,N,,3754002500,,1462099958,Z,1,L,0,EU,6,4,180,00
1080,1080,1,862,673,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862067300,,1480259542,Z,1,L,0,EU,6,3,2030,00
1081,1079,3,810,28,0,A,B,Q,1,right side,industrial,,,,N,,N,,3810002800,,1462105982,Z,1,L,0,EU,6,4,220,00
1082,1731,3,810,40,0,I,W,Q,1,,industrial,,,,N,,N,,3810004000,,1462094090,Z,1,L,0,EU,6,4,230,00
1083,1083,2,842,27,0,A,B,Q,1,right,warehouse,,,,N,,N,3/9/12 new MIU,3842002700,,1482365126,Z,1,L,0,EU,6,4,1400,00
1084,1084,3,842,46,0,A,B,Q,1,6 ft left front door,industrial,,,,N,,N,,3842004600,,1462041106,Z,1,L,0,EU,6,4,1410,00
1085,2298,2,842,51,0,A,B,Q,1,right side,auto repair,,,,N,,N,,3842005100,,1462041102,Z,1,L,0,EU,6,4,1420,00
1086,2028,3,842,60,0,A,B,Q,4,left,industrial,,,,N,,N,,3842006000,,1481912256,Z,1,L,0,EU,6,4,1430,00
1087,1423,3,262,54,0,A,B,Q,1,So. wall warehouse,industrial,,,,N,,N,,3262005400,,1462034264,Z,1,L,0,EU,6,4,1530,00
1088,2222,2,842,112,0,A,B,Q,1,,Fitness,,,,N,,N,,3842011200,,1462037772,Z,1,L,0,EU,6,4,1450,00
1089,1594,2,842,114,0,A,B,Q,1,,industrial,,,,N,,N,,3842011400,,1462014880,Z,1,L,0,EU,6,4,1460,00
1090,1090,2,842,124,0,A,B,Q,1,,industrial,,,,N,,N,,3842012400,,1462001374,Z,1,L,0,EU,6,4,1470,00
1091,1905,3,842,154,0,A,B,Q,5,right,industrial,,,,N,,N,,3842015400,,1462085114,Z,10,L,0,EU,7,4,1480,00
1092,1092,1,480,251,0,A,B,Q,1,rt side window,dwelling,,,,N,,N,,1480025100,,1462087436,Z,1,L,0,EU,6,5,1870,00
1093,1093,1,72,123,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1072012300,,1461766382,Z,1,L,0,EU,6,3,1350,00
1094,1094,1,394,11,0,A,B,Q,1,left,dwelling,,,,N,,N,,1394001100,,1461894342,Z,1,L,0,EU,6,2,1440,00
1095,1094,1,394,15,0,A,B,Q,1,right,dwelling,,,,N,,N,,1394001500,,1461889794,Z,1,L,0,EU,6,2,1450,00
1096,1096,2,842,272,0,A,B,Q,1,left front,business,,,,N,,N,,2862027200,,1462047168,Z,1,L,0,EU,6,4,1520,00
1097,1097,1,706,241,0,A,B,Q,1,left,dwelling,,,,N,,N,,1706024100,,1461970582,Z,1,L,0,EU,6,1,1240,00
1098,1098,1,706,243,0,A,B,Q,1,left,dwelling,,,,N,,N,,1706024300,,1461872560,Z,1,L,0,EU,6,1,1250,00
1099,1099,1,862,1106,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862110600,,1462053938,Z,1,L,0,EU,6,3,2720,00
1100,2179,1,862,1096,0,A,B,Q,1,front,dwelling,,,,N,,N,,1862109600,,1462007474,Z,1,L,0,EU,6,3,2700,00
1101,1101,1,706,138,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1706013800,,1461918200,Z,1,L,0,EU,6,1,1160,00
1102,1102,1,794,1367,0,A,B,Q,1,right,dwelling,,,,N,,N,,1794136700,,1462008212,Z,1,L,0,EU,6,5,2450,00
1103,1103,1,862,1112,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862111200,,1462087538,Z,1,L,0,EU,6,3,2740,00
1104,1104,2,488,202,0,A,B,Q,1,,business,,,,N,,N,,2488020200,,1461897520,Z,1,L,0,EU,6,4,1170,00
1105,1105,1,750,50,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750005000,,1462092332,Z,1,L,0,EU,6,5,1920,00
1106,2130,1,750,51,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1750005100,,1462087434,Z,1,L,0,EU,6,5,1930,00
1107,2320,1,750,87,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750008700,,1461904662,Z,1,L,0,EU,6,5,2010,00
1108,1108,1,404,49,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1404004900,,1461941902,Z,1,L,0,EU,6,5,400,00
1109,2258,1,376,62,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1376006200,,1461886702,Z,1,L,0,EU,6,5,220,00
1110,1110,1,428,362,0,A,B,Q,1,left,dwelling,,,,N,,N,,1428036200,,1461898114,Z,1,L,0,EU,6,2,390,00
1111,1965,1,706,133,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1706013300,,1461876862,Z,1,L,0,EU,6,1,1150,00
1112,1112,1,750,60,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750006000,,1462014882,Z,1,L,0,EU,6,5,1950,00
1113,2246,1,750,59,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750005900,,1461999484,Z,1,L,0,EU,6,5,1940,00
1114,2319,1,862,1034,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862103400,,1540361440,Z,1,L,0,EU,6,3,2640,00
1115,2087,1,750,90,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750009000,,1461874824,Z,1,L,0,EU,6,5,2020,00
1116,1673,2,261,34,0,A,B,M,4,,business,,,,N,0,N,,2261003400,,1548160542,Z,10,L,0,EU,6,9,1210,00
1117,1117,2,762,139,0,A,B,Q,1,,business,,,,N,,N,,2762013900,,1461884872,Z,1,L,0,EU,6,4,1340,00
1118,1957,2,762,140,0,A,B,Q,1,,business,,,,N,,N,,2762014000,,1484578924,Z,1,L,0,EU,6,4,1351,00
1119,1474,1,750,81,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1750008100,,1548161268,Z,1,L,0,EU,6,5,1990,00
1120,1120,2,762,207,1,I,B,Q,1,,,,,,N,,N,,2762020701,,,A,1,L,0,EU,6,,,00
1121,1121,1,862,1142,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862114200,,1462058982,Z,1,L,0,EU,6,3,2790,00
1122,1892,1,750,40,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1750004000,,1461874832,Z,1,L,0,EU,6,5,1900,00
1123,2165,2,762,131,0,A,B,Q,1,,business,,,,N,,N,,2762013100,,1540361460,Z,1,L,0,EU,6,4,1330,00
1124,1124,1,408,29,0,A,B,Q,1,left,dwelling,,,,N,,N,,1408002900,,1461883512,Z,1,L,0,EU,6,5,450,00
1125,1816,1,205,51,0,A,B,Q,1,front driveway,dwelling,,,,N,,N,,1205005100,,1462018744,Z,1,L,0,EU,6,3,870,00
1126,1295,1,205,38,0,A,B,Q,1,right driveway,dwelling,,,,N,,N,,1205003800,,1462018740,Z,1,L,0,EU,6,3,850,00
1127,1400,1,862,770,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862077000,,1461897262,Z,1,L,0,EU,6,3,2180,00
1128,1128,1,750,86,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1750008600,,1461987950,Z,1,L,0,EU,6,5,2000,00
1129,2114,1,205,62,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1205006200,,1462099050,Z,1,L,0,EU,6,3,900,00
1130,1312,1,205,72,0,A,B,Q,1,front,dwelling,,,,N,,N,,1205007200,,1462045318,Z,1,L,0,EU,6,3,930,00
1131,1970,1,404,39,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1404003900,,1540367490,Z,1,L,0,EU,6,5,380,00
1132,1132,1,750,80,0,A,B,Q,1,right,dwelling,,,,N,,N,,1750008000,,1461986054,Z,1,L,0,EU,6,5,1980,00
1133,1133,1,205,37,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1205003700,,1462010726,Z,1,L,0,EU,6,3,840,00
1134,1134,1,205,68,0,A,B,Q,1,front,dwelling,,,,N,,N,,1205006800,,1462037182,Z,1,L,0,EU,6,3,910,00
1135,1135,1,205,41,0,A,B,Q,1,front driveway,dwelling,,,,N,,N,,1205004100,,1462010728,Z,1,L,0,EU,6,3,860,00
1136,2184,2,488,37,0,A,B,Q,1,,business,,,,N,,N,,2488003700,,1462037988,Z,1,L,0,EU,6,4,1050,00
1137,1773,1,205,23,0,A,B,Q,1,left,dwelling,,,,N,,N,,1205002300,,1461842630,Z,1,L,0,EU,6,3,820,00
1138,1138,1,862,1233,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1862123300,,1461894262,Z,1,L,0,EU,6,3,2920,00
1139,1613,1,862,930,0,A,B,Q,1,,dwelling,,,,N,,N,,1862093000,,1462093096,Z,1,L,0,EU,6,3,2460,00
1140,2202,2,762,125,0,A,B,Q,1,,Laundromat extension,Folding Service,,,N,,N,,2762012500,,1461994868,Z,1,L,0,EU,6,4,1300,00
1141,1141,1,205,52,0,A,B,Q,1,front driveway,dwelling,,,,N,,N,,1205005200,,1462033710,Z,1,L,0,EU,6,3,880,00
1142,1142,1,480,34,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1480003400,,1462092786,Z,1,L,0,EU,6,5,1590,00
1143,2033,1,730,23,0,A,B,Q,1,right,dwelling,,,,N,,N,,1730002300,,1461898242,Z,1,L,0,EU,6,5,2250,00
1144,1380,1,862,1122,0,A,B,Q,1,,dwelling,,,,N,,N,,1862112200,,1461987804,Z,1,L,0,EU,6,3,2760,00
1145,2211,1,862,1223,0,A,B,Q,1,left front,dwelling,,,,N,,N,,1862122300,,1461904858,Z,1,L,0,EU,6,3,2890,00
1146,1146,2,248,1107,7,A,B,Q,1,#7 Dance Studio,business,,,,N,,N,,2248110707,,1461978506,Z,1,L,0,EU,6,4,380,00
1147,2078,1,750,70,0,A,B,Q,1,left,dwelling,,,,N,,N,,1750007000,,1461872660,Z,1,L,0,EU,6,5,1970,00
1148,1947,1,636,159,0,A,B,Q,1,left,dwelling,,,,N,,N,,1636015900,,1461990534,Z,1,L,0,EU,6,5,2160,00
1149,2266,1,636,168,0,A,B,Q,1,front,dwelling,,,,N,,N,,1636016800,,1461872946,Z,1,L,0,EU,6,5,2200,00
1150,2039,1,636,105,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1636010500,,1461916852,Z,1,L,0,EU,6,5,2030,00
1151,1202,1,636,111,0,A,B,Q,1,front left,dwellling,,,,N,,N,,1636011100,,1461880714,Z,1,L,0,EU,6,5,2040,00
1152,2149,1,636,117,0,A,B,Q,1,right,dwelling,,,,N,,N,,1636011700,,1461888396,Z,1,L,0,EU,6,5,2060,00
1153,1153,1,636,148,0,A,B,Q,1,front porch,dwelling,,,,N,,N,,1636014800,,1461877246,Z,1,L,0,EU,6,5,2140,00
1154,1154,1,205,31,0,A,B,Q,1,front,dwelling,,,,N,,N,,1205003100,,1461925192,Z,1,L,0,EU,6,3,830,00
1155,2019,1,636,160,0,A,B,Q,1,front,dwelling,,,,N,,N,,1636016000,,1461878100,Z,1,L,0,EU,6,5,2170,00
1156,1156,1,730,14,0,A,B,Q,1,left,dwelling,,,,N,,N,,1730001400,,1461899502,Z,1,L,0,EU,6,5,2230,00
1157,1157,1,730,25,0,A,B,Q,1,right,dwelling,,,,N,,N,,1730002500,,1461884868,Z,1,L,0,EU,6,5,2260,00
1158,1926,1,730,4,0,A,B,Q,1,right,dwelling,,,,N,,N,,1730000400,,1461872704,Z,1,L,0,EU,6,5,2220,00
1159,1159,2,488,43,0,A,B,Q,1,front,business,,,,N,,N,,2488004300,,1462030346,Z,1,L,0,EU,6,4,1070,00
1160,1160,1,428,372,0,A,B,Q,1,left,dwelling,,,,N,,N,,1428037200,,1461884852,Z,1,L,0,EU,6,2,420,00
1161,2072,2,248,1130,0,A,B,Q,1,Aquatic Depot,business,,,,N,,N,,2248113000,,1462089822,Z,1,L,0,EU,6,4,430,00
1162,2336,1,636,166,0,A,B,Q,1,,dwelling,,,,N,,N,,1636016600,,1548148466,Z,1,L,0,EU,6,5,2190,00
1163,1163,1,636,154,0,A,B,Q,1,left,dwelling,,,,N,,N,,1636015400,,1461872462,Z,1,L,0,EU,6,5,2150,00
1164,1164,2,762,181,0,I,B,Q,1,,business,,,,N,,N,,2762018100,,1462089200,Z,1,L,0,EU,6,4,1360,00
1165,1777,2,261,19,0,A,B,M,5,,,,,,N,0,N,,,,1462031108,Z,10,L,0,EU,6,9,30,00
1166,1777,2,261,19,1,A,B,M,7,low flow,,,,,N,0,N,,,,1567705560,Z,1,L,0,EU,6,9,40,00
1167,1777,2,261,19,2,A,B,M,7,high flow,,,,,N,0,N,,,,1567702868,Z,10,L,0,EU,6,9,50,00
1170,1196,2,560,139,3,I,B,M,5,Football/Track Field,,,,,N,0,N,"Meter put in in the Fall, taken out in the Spring.  We will bill monthly so they can monitor consumption as it was extremely high last time. 5/5/05",,,,Z,10,L,0,EU,6,9,130,00
