BACK TAX CODE,LIST NO,YEAR,TYPE,NAME,SECOND NAME,ADDRESS 1,ADDRESS 2,CITY,STATE,ZIP5,ZIP4,TOTAL TAX DUE,1ST PMT DUE,2ND PMT DUE,GROSS ASSESSMENT,TOTAL EXEMPTION,NET ASSESSMENT,LOCATION #,LOCATION NAME,PROPERTY DESC1,PROPERTY DESC2,DISTRICT,MILL RATE,TOWN NO.,C OF C TEXT,C OF C NO,C OF C DATE,TAX BASE BEFORE,MILL RATE BEFORE,USER MESSAGE,OCR SCAN LINE,EDP TEXT,EDP AMOUNT,TOTAL DUE 3RD,TOTAL DUE 4TH,CITY TAX DUE,CITY MILL RATE,FIRE TAX DUE,FIRE MILL RATE,BAR CODE
"",420052,2012,"P","SUPREME FOREST PRODUCTS INC","DBA NEW ENGLAND BARK MULCH","216 LOWER BOGUE RD","","HARWINTON","CT","06791","1625",1312.90,656.45,656.45,65880,23800,42080,"    167","TORRINGTON RD","Machinery-New Mfg. Equip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124200529000131290900006564544,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420052P2012*
"",410011,2012,"P","SWELL WASHES LLC","C/O LAMOIN WILLIAM","264 ALLEN RD","","TORRINGTON","CT","06790","0000",1176.24,588.12,588.12,37700,0,37700,"    345","NORTH MAIN ST","Machinery-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124100117000117624700005881290,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410011P2012*
"",421002,2012,"P","SWINGIN PARROTT PUB","","200 NEW HARTFORD RD","","WINSTED","CT","06098","0000",203.12,101.56,101.56,6510,0,6510,"    200","NEW HARTFORD RD","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124210023000020312500001015681,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421002P2012*
"",420833,2012,"P","T & T PERFECT NAILS","","236 MAIN ST","","WINSTED","CT","06098","0000",138.22,69.11,69.11,4430,0,4430,"    236","MAIN ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124208332000013822200000691122,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420833P2012*
"",420798,2012,"P","T L PERRY WOODWORKING","C/O PERRY THOMAS","180 FLORENCE ST","","WINSTED","CT","06098","0000",18.41,18.41,0.00,13750,13160,590,"     41","MEADOW ST","New Mfg. Equip-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124207987000001841600000184164,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420798P2012*
"",421050,2012,"P","T MOBILE NORTHEAST LLC","T MOBILE","12920 SE 38TH ST","","BELLEVUE","WA","98006","0000",2363.72,1181.86,1181.86,75760,0,75760,"     15","OAKDALE","Data Processing Eqip-TELECOMMUNICATIONS-All Others","",0,31.200,162,"",0,,0,0,"",16220120124210502000236372900011818664,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421050P2012*
"BT",420732,2012,"P","TAMARKIN COMPANY INC","","PO BOX 615","","WINSTED","CT","06098","0000",47.74,47.74,0.00,1530,0,1530,"    177","ROWLEY ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220121024207326000004774600000477466,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420732P2012*
"",420050,2012,"P","TANGENT INDUSTRIES INC","","227 ROCKWELL ST","","WINSTED","CT","06098","0000",218.40,109.20,109.20,57920,50920,7000,"    227","ROCKWELL ST","New Mfg. Equip-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124200503000021840400001092073,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420050P2012*
"",421052,2012,"P","TANGENTIAL DESIGN","C/O DOUGLAS PFENNINGER","178 WEST RD","","WINSTED","CT","06098","0000",118.26,59.13,59.13,42350,38560,3790,"    178","WEST RD","New Mfg. Equip-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124210528000011826500000591399,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421052P2012*
"",421045,2012,"P","TATTOS BY CANDACE LLC","","74 LORENZO ST","","TORRINGTON","CT","06790","0000",113.26,56.63,56.63,3630,0,3630,"    238","MAIN ST","Machinery-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124210452000011326600000566306,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421045P2012*
"",420278,2012,"P","TEK FLIGHT PRODUCTS","C/O DAVIDSON BEN & ALEGRA","309 COLEBROOK RD","","WINSTED","CT","06098","0000",45.24,45.24,0.00,1450,0,1450,"    309","COLEBROOK RD","Machinery-Farm Machinery-Mechanic's Tools-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124202780000004524500000452458,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420278P2012*
"",403990,2012,"P","TENNESSEE GAS PIPELINE CO","PROPERTY TAX DEPARTMENT","BOX 4372","","HOUSTON","TX","77210","4372",3294.72,1647.36,1647.36,105600,0,105600,"","","Cables","",0,31.200,162,"",0,,0,0,"",16220120124039901000329472500016473617,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403990P2012*
"",421049,2012,"P","THE COCA COLA COMPANY","","PO BOX 4440","","BRANDON","FL","33509","4440",1148.26,574.13,574.13,36803,0,36803,"","","All Others","",0,31.200,162,"",0,,0,0,"",16220120124210494000114826100005741375,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421049P2012*
"",403840,2012,"P","THE NEW IMAGE","C/O STACK JANET","18 ELM STREET","","WINSTED","CT","06098","0000",74.26,74.26,0.00,2380,0,2380,"     18","ELM ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124038408000007426000000742602,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403840P2012*
"",404476,2012,"P","THE ROOSTER","C/O PERUGINI ROBERT","900 MAIN STREET","","WINSTED","CT","06098","0000",10.61,10.61,0.00,340,0,340,"    900","MAIN ST","Furniture-Mechanic's Tools-Supplies-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124044760000001061100000106110,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404476P2012*
"",420921,2012,"P","THE SEMI-AUTO GUN SHOP","C/O JERRY GALLO","518 MAIN ST","","WINSTED","CT","06098","0000",28.08,28.08,0.00,900,0,900,"    518","MAIN ST","Furniture-Mechanic's Tools-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124209215000002808400000280846,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420921P2012*
"",421108,2012,"P","THE SHOP","","920 MAIN ST","","WINSTED","CT","06098","0000",9.36,9.36,0.00,300,0,300,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124211088000000936500000093655,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421108P2012*
"",420124,2012,"P","THE WINSTED JOURNAL","C/O THE LAKEVILLE JOURNAL CO LLC","P O BOX 1688","","LAKEVILLE","CT","06039","0000",37.44,37.44,0.00,1200,0,1200,"    396","MAIN ST","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124201246000003744000000374405,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420124P2012*
"",421003,2012,"P","TIMEPAYMENT CORP","ATTN TAX DEPARTMENT","16 NE EXECUTIVE PARK SUITE 200","","BURLINGTON","MA","01803","0000",238.06,119.03,119.03,7630,0,7630,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124210031000023806300001190323,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421003P2012*
"",420051,2012,"P","TOMRA METRO LLC","","1 CORPORATE DR STE 710","","SHELTON","CT","06484","6243",1695.42,847.71,847.71,54340,0,54340,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124200511000169542800008477154,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420051P2012*
"",420521,2012,"P","TORRINGTON-WINSTED PEDIATRIC ASSOC","","538 LITCHFIELD ST SUITE G-02","","TORRINGTON","CT","06790","0000",532.58,266.29,266.29,17070,0,17070,"     49","SPENCER ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124205213000053258000002662962,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420521P2012*
"",400320,2012,"P","TOWNSEND JAMES E","","140 WILLOW ST","","WINSTED","CT","06098","0000",177.54,88.77,88.77,5690,0,5690,"    140","WILLOW ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124003204000017754300000887737,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*400320P2012*
"BT",404050,2012,"P","TRIBUTARY RESTAURANT","C/O IGNADIS INC","19 ROWLEY STREET","","WINSTED","CT","06098","0000",447.72,223.86,223.86,14350,0,14350,"     19","ROWLEY ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220121024040503000044772200002238678,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404050P2012*
"",421104,2012,"P","TWENTY-NINE MAIN-WINSTED LLC","","29 MAIN ST","","WINSTED","CT","06098","0000",310.76,155.38,155.38,9960,0,9960,"     29","MAIN ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124211047000031076300001553828,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421104P2012*
"",402235,2012,"P","TWIN STOP","DBA MAD RIVER GROCERY LLC","787 MAIN ST","","WINSTED","CT","06098","0000",138.54,69.27,69.27,4440,0,4440,"    787","MAIN ST","Furniture-All Others","",0,31.200,162,"",0,,0,0,"",16220120124022352000013854500000692787,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*402235P2012*
"",421105,2012,"P","TYCO INTEGRATED SECURITY LLC","ATTN:  TAX DEPT.","P O BOX 5006","","BOCA RATON","FL","33431","0806",11.23,11.23,0.00,360,0,360,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124211054000001123900000112393,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421105P2012*
"",420714,2012,"P","US BANK NATIONAL ASSOCIATION","","1310 MADRID STREET SUITE 100","PROPERTY TAX DEPT","MARSHALL","MN","56258","0000",3536.22,1768.11,1768.11,113340,0,113340,"","","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124207144000353622400017681189,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420714P2012*
"",420879,2012,"P","USA HAULING & RECYCLING INC","","15 MULLEN RD","","ENFIELD","CT","06082","0000",1945.02,972.51,972.51,62340,0,62340,"","","Machinery-Furniture-Data Processing Eqip-All Others","",0,31.200,162,"",0,,0,0,"",16220120124208795000194502100009725132,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420879P2012*
"",420729,2012,"P","VERIZON CREDIT INC","","PO BOX 2749","","ADDISON","TX","75001","0000",4.68,4.68,0.00,150,0,150,"      3","MAIN ST","Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124207292000000468900000046895,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420729P2012*
"",404137,2012,"P","VIBRA-CONN INC","","49 CENTER ST","","WINSTED","CT","06098","0000",287.36,143.68,143.68,9210,0,9210,"     49","CENTER ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124041378000028736700001436853,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404137P2012*
"",420750,2012,"P","VILLAGE WINE IMPORT LTD","C/O MICHAEL PETRILLO","14 E 4TH ST SUITE 604","","NEW YORK","NY","10012","1141",83.93,83.93,0.00,2690,0,2690,"    105","STONEHOUSE RD","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124207508000008393100000839314,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420750P2012*
"",420655,2012,"P","VILLAS CORNER GALLERY","","304 MAIN ST","","WINSTED","CT","06098","0000",26.21,26.21,0.00,840,0,840,"    304","MAIN ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124206559000002621100000262112,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420655P2012*
"",420644,2012,"P","VIVI NAILS","C/O JENNY MY TONG","88 WEAVER ST","","TORRINGTON","CT","06790","0000",360.36,180.18,180.18,11550,0,11550,"    200","NEW HARTFORD RD","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124206443000036036200001801829,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420644P2012*
"",420793,2012,"P","WABASHA LEASING LLC","","386 WABASHA ST N STE 1200","","SAINT PAUL","MN","55102","0000",63.96,63.96,0.00,2050,0,2050,"","MAIN ST-MCDONALDS","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124207938000006396600000639663,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420793P2012*
"BT",406819,2012,"P","WAGS & WHISKERS","C/O MARCIANO","203 MARCIA DR","","TORRINGTON","CT","06790","0000",20.28,20.28,0.00,650,0,650,"     19","ROWELY ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024068199000002028900000202899,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*406819P2012*
"",421008,2012,"P","WANDA PHILLIPS & RONALD CHORCHES LL","","487 N MAIN ST","","WINSTED","CT","06098","0000",20.53,20.53,0.00,658,0,658,"    487","N MAIN ST","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124210080000002053700000205371,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421008P2012*
"",403765,2012,"P","WASKO KIM M DMD","C&W DENTISTRY LLC","140 WILLOW ST","","WINSTED","CT","06098","0000",1056.12,528.06,528.06,33850,0,33850,"    140","WILLOW ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124037657000105612600005280679,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403765P2012*
"",421106,2012,"P","WATER COMPANY OF NEW ENGLAND INC","","1611 N INTERSTATE 35E SUITE 428","","CARROLLTON","TX","00000","0000",106.70,53.35,53.35,3420,0,3420,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124211062000010670800000533559,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421106P2012*
"",421004,2012,"P","WAYPORT INC","C/O THOMSON PROPERTY TAX SERIVICES","P O BOX 460049","","HOUSTON","TX","77056","0000",19.97,19.97,0.00,640,0,640,"     15","S MAIN ST","Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124210049000001997600000199762,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421004P2012*
"",401620,2012,"P","WEBB CLAYTON E","","143 WETMORE AVE","","WINSTED","CT","06098","0000",3.12,3.12,0.00,100,0,100,"    143","WETMORE AVE","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124016206000000312900000031292,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*401620P2012*
"",406060,2012,"P","WEBSTER BANK","","145 BANK ST MAIL STOP FA 201","","WATERBURY","CT","06702","0000",2210.22,1105.11,1105.11,70840,0,70840,"    200","NEW HARTFORD RD","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124060600000221022700011051137,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*406060P2012*
"",406816,2012,"P","WELLS FARGO FINANCIAL LEASING INC","","800 WALNUT STREET","MAC N0005-050","DES MOINES","IA","50309","0000",592.18,296.09,296.09,18980,0,18980,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124068165000059218800002960959,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*406816P2012*
"",404138,2012,"P","WESCON APPRAISAL CO","C/O ROBERT WARNER JR","PO BOX 838","","WINSTED","CT","06098","0000",45.55,45.55,0.00,1460,0,1460,"     43","SPENCER ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124041386000004555900000455597,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404138P2012*
"",420596,2012,"P","WESTERN UNION FINANCIAL SERVICES","","12500 EAST BELFORD AVE-M23B7","","ENGLEWOOD","CO","80112","0000",45.24,45.24,0.00,1450,0,1450,"","","Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124205965000004524500000452452,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420596P2012*
"",406222,2012,"P","WESTWOOD PRODUCTS","","PO BOX 933","","WINSTED","CT","06098","0000",3836.92,1918.46,1918.46,367868,244890,122978,"    167","TORRINGTON RD","Machinery-New Mfg. Equip-Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124062226000383692100019184650,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*406222P2012*
"",404210,2012,"P","WHITMAN F B & SON","WHITMAN DONALD","207 WALNUT STREET","","WINSTED","CT","06098","0000",42.74,42.74,0.00,1370,0,1370,"    207","WALNUT ST","Machinery-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124042103000004274700000427473,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404210P2012*
"",421007,2012,"P","WILDBLUE COMMUNICATIONS INC","C/O THOMSON REUTERS (PROPERTY TAX","P O BOX 198109","","NASHVILLE","TN","37219","0000",4.99,4.99,0.00,160,0,160,"","","Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124210072000000499400000049944,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421007P2012*
"",404140,2012,"P","WILLIAMS CHIROPRACTIC CENTER","","88 ELM ST","","WINSTED","CT","06098","0000",1270.78,635.39,635.39,40730,0,40730,"     88","ELM ST","Machinery-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124041402000127078400006353914,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404140P2012*
"",404479,2012,"P","WINCHESTER EXCAVATING CO","C/O WILLIAM & DEBORAH EICHNER","130 MUNDRY RD","","TORRINGTON","CT","06790","0000",797.16,398.58,398.58,25550,0,25550,"    130","MUNDRY RD","Non-Reg Motor Vehicl","",0,31.200,162,"",0,,0,0,"",16220120124044794000079716700003985867,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404479P2012*
"",404401,2012,"P","WINCHESTER INDUSTRIES INC","","P O BOX 917","","WINSTED","CT","06098","0000",53.35,53.35,0.00,115640,113930,1710,"    106","GROPPO DR","New Mfg. Equip-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124044018000005335500000533557,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404401P2012*
"",404250,2012,"P","WINCHESTER KNIGHTS OF COLUMBUS","","PO BOX 5","","WINSTED","CT","06098","0000",185.64,92.82,92.82,5950,0,5950,"    122","MARSHALL ST","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124042509000018564500000928257,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404250P2012*
"BT",420795,2012,"P","WINCHESTER MODULAR HOUSING INC","","206 MAIN ST","","NEW HARTFORD","CT","06057","0000",18.72,18.72,0.00,600,0,600,"     80","SOUTH MAIN ST","Furniture-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220121024207953000001872100000187213,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420795P2012*
"",420049,2012,"P","WINCHESTER PRODUCTS INC","","22 LANSON DR","","WINSTED","CT","06098","0000",102.02,51.01,51.01,37020,33750,3270,"     22","LANSON DR","Machinery-New Mfg. Equip-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124200495000010202000000510119,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420049P2012*
"BT",404270,2012,"P","WINNING TICKET CAFE","","560 MAIN STREET","","WINSTED","CT","06098","0000",179.10,89.55,89.55,5740,0,5740,"    560","MAIN ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024042707000017910100000895574,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404270P2012*
"",404403,2012,"P","WINSTED CENTERLESS GRINDING","","41 MEADOW ST","","WINSTED","CT","06098","0000",150.08,75.04,75.04,16150,11340,4810,"","","Machinery-New Mfg. Equip-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124044034000015008600000750441,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404403P2012*
"",421009,2012,"P","WINSTED CONVENIENCE CENTER LLC","C/O MEHTI YASAR SOLE MBR","12 ELM ST","","WINSTED","CT","06098","0000",87.67,87.67,0.00,2810,0,2810,"     12","ELM ST","Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124210098000008767600000876765,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421009P2012*
"",401098,2012,"P","WINSTED DAIRY QUEEN INC","C/O BOBINSKI JAMES","59 MAIN STREET","","WINSTED","CT","06098","0000",93.29,93.29,0.00,2990,0,2990,"     59","MAIN ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124010985000009329400000932943,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*401098P2012*
"",421069,2012,"P","WINSTED DONUTS LLC","","PO BOX 686","","PLAINVLLE","CT","06062","0000",8316.36,4158.18,4158.18,266550,0,266550,"      3","MAIN ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124210692000831636600041581840,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421069P2012*
"",420528,2012,"P","WINSTED INTERNAL MEDICINE","","115 SPENCER ST","","WINSTED","CT","06098","0000",261.14,130.57,130.57,8370,0,8370,"    115","SPENCER ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124205288000026114900001305756,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420528P2012*
"BT",420842,2012,"P","WINSTED NEWS CO","","418 MAIN ST","","WINSTED","CT","06098","0000",149.76,74.88,74.88,4800,0,4800,"","","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024208423000014976500000748800,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420842P2012*
"",420797,2012,"P","WINSTED PAWN & JEWELRY LLC","C/O FOWLER GEORGE W JR","424 MAIN ST","","WINSTED","CT","06098","0000",5.30,5.30,0.00,170,0,170,"    424","MAIN ST","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124207979000000530600000053067,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420797P2012*
"BT",420854,2012,"P","WINSTED PIZZA","FNA ZULI'S RESTAURANT & BAR","514 MAIN ST","","WINSTED","CT","06098","0000",487.34,243.67,243.67,15620,0,15620,"    514","MAIN ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024208548000048734800002436759,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420854P2012*
"",404390,2012,"P","WINSTED SUPER SAVER INC","C/O DWAN JOHN","372 MAIN STREET","","WINSTED","CT","06098","0000",7190.04,3595.02,3595.02,230450,0,230450,"    372","MAIN ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124043903000719004400035950225,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404390P2012*
"",420226,2012,"P","WIRELESS CAREERS INC","C/O BOURQUE JACK","P O BOX 1017","","WINSTED","CT","06098","0000",194.38,97.19,97.19,6230,0,6230,"    140","WILLOW ST SUITE 6","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124202269000019438100000971966,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420226P2012*
"",420474,2012,"P","WIRELESS CONNECTION II LLC","","916 SILAS DEANE HWY","","WETHERSFIELD","CT","06109","0000",168.48,84.24,84.24,5400,0,5400,"    200","NEW HARTFORD RD","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124204745000016848400000842440,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420474P2012*
"",421059,2012,"P","WORHUNSKY CORP","","562 WASHINGTON RD","","TERRYVILLE","CT","06786","0000",165.36,82.68,82.68,5300,0,5300,"    177","ROWLEY ST","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124210593000016536500000826856,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421059P2012*
"",420690,2012,"P","XEROX CORPORATION","","TAX DEPARTMENT XRX2-040A","","ROCHESTER","NY","14644","0000",953.78,476.89,476.89,30570,0,30570,"","","Data Processing Eqip-Furniture","",0,31.200,162,"",0,,0,0,"",16220120124206906000095378600004768958,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420690P2012*
"",421076,2012,"P","YAJAIRA'S","C/O YAJAIRA DURAN","452 MAIN ST","","WINSTED","CT","06098","0000",6.24,6.24,0.00,200,0,200,"    452","MAIN ST","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124210767000000624700000062471,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421076P2012*
"",410026,2012,"P","YANKEE GAS SERVICES CO","","P O BOX 270","","HARTFORD","CT","06141","0270",173245.08,86622.54,86622.54,5552727,0,5552727,"","","Furniture-Cables","",0,31.200,162,"",0,,0,0,"",16220120124100265017324508500866225459,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410026P2012*
"",404470,2012,"P","ZIMMERMAN RICHARD","DICK ZIMMERMAN TREE SERVICE","63 NORFOLK RD","","WINSTED","CT","06098","0000",53.66,53.66,0.00,1720,0,1720,"     63","NORFOLK RD","Farming Tools-Mechanic's Tools","",0,31.200,162,"",0,,0,0,"",16220120124044703000005366000000536600,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404470P2012*
