TransactionID,BatchNumber,LocationID,CustomerID,TxCode,TxPostingDate,TxBillingDate,TxPayDate,TxAmount,TxDescription,TxCurrentRead,TxEstimate,TxConsumption,TxWaterRate,TxSewerRate,TxSewerFlat,TxWaterChg,TxSewerChg,TxMeterChg,TxInterest,TxPayment,TxPriorRead,TxPriorCons,TxPriorAmt
49907,1365,264,264,RD,2/28/2011,4/1/2011,5/12/2011,43.16,Water & Sewer Charge,660,FALSE,660,2.36,2.36,,15.58,15.58,10.00,2.00,43.16,0,0,8.00
49908,1365,265,265,RD,2/28/2011,4/1/2011,4/27/2011,208.24,Water & Sewer Charge,312400,FALSE,4200,2.36,2.36,,99.12,99.12,10.00,0.00,208.24,308200,5200,255.44
49909,1365,266,266,RD,2/28/2011,4/1/2011,4/27/2011,179.92,Water & Sewer Charge,158400,FALSE,3600,2.36,2.36,,84.96,84.96,10.00,0.00,179.92,154800,4000,198.80
49910,1365,267,1530,RD,2/28/2011,4/1/2011,6/9/2011,212.68,Water & Sewer Charge,215300,FALSE,4100,2.36,2.36,,96.76,96.76,10.00,9.16,212.68,211200,7800,378.16
49911,1365,268,1411,RD,2/28/2011,4/1/2011,9/16/2011,109.10,Water & Sewer Charge,165800,FALSE,2000,2.36,2.36,,47.20,47.20,10.00,4.70,109.10,163800,1200,66.64
49912,1365,269,269,RD,2/28/2011,4/1/2011,4/29/2011,142.16,Water & Sewer Charge,193700,FALSE,2800,2.36,2.36,,66.08,66.08,10.00,0.00,142.16,190900,3600,179.92
49913,1365,270,270,RD,2/28/2011,4/1/2011,5/2/2011,43.04,Water & Sewer Charge,25600,FALSE,700,2.36,2.36,,16.52,16.52,10.00,0.00,43.04,24900,700,43.04
49914,1365,271,271,RD,2/28/2011,4/1/2011,4/6/2011,204.46,Water & Sewer Charge,39280,FALSE,4120,2.36,2.36,,97.23,97.23,10.00,0.00,204.46,35160,7045,342.52
49915,1365,272,272,RD,2/28/2011,4/1/2011,4/6/2011,194.08,Water & Sewer Charge,109000,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,105100,4700,231.84
49916,1365,273,1604,RD,2/28/2011,4/1/2011,4/11/2011,128.00,Water & Sewer Charge,176100,FALSE,2500,2.36,2.36,,59.00,59.00,10.00,0.00,128.00,173600,3500,175.20
49917,1365,274,274,RD,2/28/2011,4/1/2011,4/7/2011,137.44,Water & Sewer Charge,178800,FALSE,2700,2.36,2.36,,63.72,63.72,10.00,0.00,137.44,176100,3300,165.76
49918,1365,275,275,RD,2/28/2011,4/1/2011,5/5/2011,148.86,Water & Sewer Charge,114700,FALSE,5700,2.36,2.36,,134.52,0.00,10.00,4.34,148.86,109000,7900,196.44
49919,1365,276,1619,RD,2/28/2011,4/1/2011,4/19/2011,170.48,Water & Sewer Charge,96200,FALSE,3400,2.36,2.36,,80.24,80.24,10.00,0.00,170.48,92800,3600,179.92
49920,1365,277,277,RD,2/28/2011,4/1/2011,4/11/2011,194.08,Water & Sewer Charge,274400,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,270500,4000,198.80
49921,1365,278,278,RD,2/28/2011,4/1/2011,4/20/2011,415.92,Water & Sewer Charge,873900,FALSE,8600,2.36,2.36,,202.96,202.96,10.00,0.00,415.92,865300,8100,392.32
49922,1365,279,279,RD,2/28/2011,4/1/2011,5/2/2011,142.16,Water & Sewer Charge,237400,FALSE,2800,2.36,2.36,,66.08,66.08,10.00,0.00,142.16,234600,3400,170.48
49923,1365,280,1235,RD,2/28/2011,4/1/2011,4/19/2011,108.80,Water & Sewer Charge,169551,FALSE,2051,2.36,2.36,,48.40,48.40,10.00,2.00,108.80,167500,300,24.16
49924,1365,281,281,RD,2/28/2011,4/1/2011,4/18/2011,137.44,Water & Sewer Charge,200400,FALSE,2700,2.36,2.36,,63.72,63.72,10.00,0.00,137.44,197700,2700,137.44
49925,1365,282,282,RD,2/28/2011,4/1/2011,4/4/2011,274.32,Water & Sewer Charge,224500,FALSE,5600,2.36,2.36,,132.16,132.16,10.00,0.00,274.32,218900,4900,241.28
49926,1365,283,283,RD,2/28/2011,4/1/2011,4/11/2011,113.84,Water & Sewer Charge,37000,FALSE,2200,2.36,2.36,,51.92,51.92,10.00,0.00,113.84,34800,1400,76.08
49927,1365,284,284,RD,2/28/2011,4/1/2011,5/2/2011,359.28,Water & Sewer Charge,178600,FALSE,7400,2.36,2.36,,174.64,174.64,10.00,0.00,359.28,171200,9200,444.24
49928,1365,285,285,RD,2/28/2011,4/1/2011,4/26/2011,104.40,Water & Sewer Charge,90900,FALSE,2000,2.36,2.36,,47.20,47.20,10.00,0.00,104.40,88900,2300,118.56
49929,1365,286,1505,RD,2/28/2011,4/1/2011,6/14/2011,168.29,Water & Sewer Charge,206100,FALSE,3200,2.36,2.36,,75.52,75.52,10.00,7.25,168.29,202900,3300,165.76
49930,1365,287,287,RD,2/28/2011,4/1/2011,5/3/2011,151.60,Water & Sewer Charge,251000,FALSE,3000,2.36,2.36,,70.80,70.80,10.00,0.00,151.60,248000,2800,142.16
49931,1365,288,1557,RD,2/28/2011,4/1/2011,5/10/2011,229.07,Water & Sewer Charge,124300,FALSE,4500,2.36,2.36,,106.20,106.20,10.00,6.67,229.07,119800,3900,194.08
49932,1365,289,289,RD,2/28/2011,4/1/2011,4/6/2011,113.84,Water & Sewer Charge,126300,FALSE,2200,2.36,2.36,,51.92,51.92,10.00,0.00,113.84,124100,2200,113.84
49933,1365,290,290,RD,2/28/2011,4/1/2011,4/6/2011,80.80,Water & Sewer Charge,177700,FALSE,1500,2.36,2.36,,35.40,35.40,10.00,0.00,80.80,176200,2500,128.00
49934,1365,291,1334,RD,2/28/2011,4/1/2011,4/11/2011,80.80,Water & Sewer Charge,108300,FALSE,1500,2.36,2.36,,35.40,35.40,10.00,0.00,80.80,106800,2400,123.28
49935,1365,292,292,RD,2/28/2011,4/1/2011,4/19/2011,189.36,Water & Sewer Charge,466800,FALSE,3800,2.36,2.36,,89.68,89.68,10.00,0.00,189.36,463000,4700,231.84
49936,1365,293,293,RD,2/28/2011,4/1/2011,4/12/2011,99.68,Water & Sewer Charge,204000,FALSE,1900,2.36,2.36,,44.84,44.84,10.00,0.00,99.68,202100,3100,156.32
49937,1365,294,294,RD,2/28/2011,4/1/2011,4/5/2011,61.92,Water & Sewer Charge,221600,FALSE,1100,2.36,2.36,,25.96,25.96,10.00,0.00,61.92,220500,1300,71.36
49938,1365,295,295,RD,2/28/2011,4/1/2011,4/4/2011,179.92,Water & Sewer Charge,288300,FALSE,3600,2.36,2.36,,84.96,84.96,10.00,0.00,179.92,284700,3400,170.48
49939,1365,296,296,RD,2/28/2011,4/1/2011,4/6/2011,137.44,Water & Sewer Charge,185300,FALSE,2700,2.36,2.36,,63.72,63.72,10.00,0.00,137.44,182600,2500,128.00
49940,1365,297,1351,RD,2/28/2011,4/1/2011,5/2/2011,184.64,Water & Sewer Charge,285000,FALSE,3700,2.36,2.36,,87.32,87.32,10.00,0.00,184.64,281300,4200,208.24
49941,1365,298,298,RD,2/28/2011,4/1/2011,5/31/2011,141.56,Water & Sewer Charge,227800,FALSE,2700,2.36,2.36,,63.72,63.72,10.00,4.12,141.56,225100,4300,212.96
49942,1365,299,299,RD,2/28/2011,4/1/2011,5/3/2011,212.96,Water & Sewer Charge,135800,FALSE,4300,2.36,2.36,,101.48,101.48,10.00,0.00,212.96,131500,4500,222.40
49943,1365,300,300,RD,2/28/2011,4/1/2011,4/5/2011,80.80,Water & Sewer Charge,98300,FALSE,1500,2.36,2.36,,35.40,35.40,10.00,0.00,80.80,96800,1600,85.52
49944,1365,301,301,RD,2/28/2011,4/1/2011,4/5/2011,85.52,Water & Sewer Charge,77200,FALSE,1600,2.36,2.36,,37.76,37.76,10.00,0.00,85.52,75600,1400,76.08
49945,1365,302,302,RD,2/28/2011,4/1/2011,6/28/2011,890.25,Water & Sewer Charge,398300,FALSE,18100,2.36,2.36,,427.16,427.16,10.00,25.93,890.25,380200,9800,472.56
49946,1365,303,1681,RD,2/28/2011,4/1/2011,4/6/2011,184.64,Water & Sewer Charge,259500,FALSE,3700,2.36,2.36,,87.32,87.32,10.00,0.00,184.64,255800,3900,194.08
49947,1365,304,304,RD,2/28/2011,4/1/2011,4/5/2011,165.76,Water & Sewer Charge,270200,FALSE,3300,2.36,2.36,,77.88,77.88,10.00,0.00,165.76,266900,5000,246.00
49948,1365,305,305,RD,2/28/2011,4/1/2011,4/5/2011,118.56,Water & Sewer Charge,203200,FALSE,2300,2.36,2.36,,54.28,54.28,10.00,0.00,118.56,200900,2100,109.12
49949,1365,306,306,RD,2/28/2011,4/1/2011,4/12/2011,47.76,Water & Sewer Charge,236000,FALSE,800,2.36,2.36,,18.88,18.88,10.00,0.00,47.76,235200,500,33.60
49950,1365,307,307,RD,2/28/2011,4/1/2011,4/13/2011,132.72,Water & Sewer Charge,297600,FALSE,2600,2.36,2.36,,61.36,61.36,10.00,0.00,132.72,295000,3800,189.36
49951,1365,308,308,RD,2/28/2011,4/1/2011,4/14/2011,137.44,Water & Sewer Charge,335100,FALSE,2700,2.36,2.36,,63.72,63.72,10.00,0.00,137.44,332400,3700,184.64
49952,1365,309,309,RD,2/28/2011,4/1/2011,4/20/2011,132.72,Water & Sewer Charge,378900,FALSE,2600,2.36,2.36,,61.36,61.36,10.00,0.00,132.72,376300,2400,123.28
49953,1365,310,310,RD,2/28/2011,4/1/2011,4/8/2011,161.04,Water & Sewer Charge,165600,FALSE,3200,2.36,2.36,,75.52,75.52,10.00,0.00,161.04,162400,4900,241.28
49954,1365,311,311,RD,2/28/2011,4/1/2011,4/18/2011,179.92,Water & Sewer Charge,252600,FALSE,3600,2.36,2.36,,84.96,84.96,10.00,0.00,179.92,249000,4200,208.24
49955,1365,312,312,RD,2/28/2011,4/1/2011,5/2/2011,198.80,Water & Sewer Charge,203800,FALSE,4000,2.36,2.36,,94.40,94.40,10.00,0.00,198.80,199800,4500,222.40
49956,1365,313,313,RD,2/28/2011,4/1/2011,6/9/2011,171.00,Water & Sewer Charge,288200,FALSE,3200,2.36,2.36,,75.52,75.52,10.00,9.96,171.00,285000,4600,227.12
49957,1365,314,314,RD,2/28/2011,4/1/2011,4/19/2011,212.96,Water & Sewer Charge,234200,FALSE,4300,2.36,2.36,,101.48,101.48,10.00,0.00,212.96,229900,3600,179.92
49958,1365,315,315,RD,2/28/2011,4/1/2011,6/1/2011,374.92,Water & Sewer Charge,258400,FALSE,7500,2.36,2.36,,177.00,177.00,10.00,10.92,374.92,250900,4700,231.84
49959,1365,316,1661,RD,2/28/2011,4/1/2011,4/27/2011,61.92,Water & Sewer Charge,283600,FALSE,1100,2.36,2.36,,25.96,25.96,10.00,0.00,61.92,282500,3100,156.32
49960,1365,317,317,RD,2/28/2011,4/1/2011,4/6/2011,293.20,Water & Sewer Charge,286700,FALSE,6000,2.36,2.36,,141.60,141.60,10.00,0.00,293.20,280700,5300,260.16
49961,1365,318,318,RD,2/28/2011,4/1/2011,4/26/2011,170.48,Water & Sewer Charge,120000,FALSE,3400,2.36,2.36,,80.24,80.24,10.00,0.00,170.48,116600,3800,189.36
49962,1365,319,319,RD,2/28/2011,4/1/2011,5/2/2011,316.80,Water & Sewer Charge,251800,FALSE,6500,2.36,2.36,,153.40,153.40,10.00,0.00,316.80,245300,3200,161.04
49963,1365,320,320,RD,2/28/2011,4/1/2011,4/13/2011,212.96,Water & Sewer Charge,197400,FALSE,4300,2.36,2.36,,101.48,101.48,10.00,0.00,212.96,193100,3000,151.60
49964,1365,321,321,RD,2/28/2011,4/1/2011,4/28/2011,269.60,Water & Sewer Charge,259100,FALSE,5500,2.36,2.36,,129.80,129.80,10.00,0.00,269.60,253600,3900,194.08
49965,1365,322,1397,RD,2/28/2011,4/1/2011,4/27/2011,194.08,Water & Sewer Charge,241300,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,237400,4200,208.24
49966,1365,323,323,RD,2/28/2011,4/1/2011,4/6/2011,40.68,Water & Sewer Charge,109200,FALSE,1300,2.36,2.36,,30.68,0.00,10.00,0.00,40.68,107900,6600,165.76
49967,1365,324,324,RD,2/28/2011,4/1/2011,4/8/2011,113.84,Water & Sewer Charge,127500,FALSE,2200,2.36,2.36,,51.92,51.92,10.00,0.00,113.84,125300,2400,123.28
49968,1365,325,325,RD,2/28/2011,4/1/2011,5/3/2011,165.76,Water & Sewer Charge,201200,FALSE,3300,2.36,2.36,,77.88,77.88,10.00,0.00,165.76,197900,4800,236.56
49969,1365,326,326,RD,2/28/2011,4/1/2011,4/8/2011,165.76,Water & Sewer Charge,85500,FALSE,3300,2.36,2.36,,77.88,77.88,10.00,0.00,165.76,82200,3700,184.64
49970,1365,327,1302,RD,2/28/2011,4/1/2011,4/7/2011,71.36,Water & Sewer Charge,104300,FALSE,2600,2.36,2.36,,61.36,0.00,10.00,0.00,71.36,101700,2600,71.36
49971,1365,328,328,RD,2/28/2011,4/1/2011,6/14/2011,291.60,Water & Sewer Charge,233400,FALSE,5700,2.36,2.36,,134.52,134.52,10.00,12.56,291.60,227700,5500,269.60
49972,1365,329,1398,RD,2/28/2011,4/1/2011,5/20/2011,175.59,Water & Sewer Charge,321900,FALSE,3400,2.36,2.36,,80.24,80.24,10.00,5.11,175.59,318500,3900,194.08
49973,1365,330,1417,RD,2/28/2011,4/1/2011,4/6/2011,109.12,Water & Sewer Charge,190200,FALSE,2100,2.36,2.36,,49.56,49.56,10.00,0.00,109.12,188100,3000,151.60
49974,1365,331,331,RD,2/28/2011,4/1/2011,4/5/2011,194.08,Water & Sewer Charge,125800,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,121900,4500,222.40
49975,1365,332,332,RD,2/28/2011,4/1/2011,4/13/2011,453.68,Water & Sewer Charge,585700,FALSE,9400,2.36,2.36,,221.84,221.84,10.00,0.00,453.68,576300,13300,637.76
49976,1365,333,1519,RD,2/28/2011,4/1/2011,5/31/2011,156.15,Water & Sewer Charge,265600,FALSE,3000,2.36,2.36,,70.80,70.80,10.00,4.55,156.15,262600,2300,118.56
49977,1365,334,1600,RD,2/28/2011,4/1/2011,4/19/2011,123.28,Water & Sewer Charge,123100,FALSE,2400,2.36,2.36,,56.64,56.64,10.00,0.00,123.28,120700,2100,109.12
49978,1365,335,1531,RD,2/28/2011,4/1/2011,5/20/2011,229.07,Water & Sewer Charge,124000,FALSE,4500,2.36,2.36,,106.20,106.20,10.00,6.67,229.07,119500,5400,264.88
49979,1365,336,336,RD,2/28/2011,4/1/2011,4/4/2011,109.12,Water & Sewer Charge,90800,FALSE,2100,2.36,2.36,,49.56,49.56,10.00,0.00,109.12,88700,1400,76.08
49980,1365,337,337,RD,2/28/2011,4/1/2011,4/6/2011,104.40,Water & Sewer Charge,134400,FALSE,2000,2.36,2.36,,47.20,47.20,10.00,0.00,104.40,132400,3400,170.48
49981,1365,338,338,RD,2/28/2011,4/1/2011,4/4/2011,142.16,Water & Sewer Charge,251400,FALSE,2800,2.36,2.36,,66.08,66.08,10.00,0.00,142.16,248600,2600,132.72
49982,1365,339,339,RD,2/28/2011,4/1/2011,5/20/2011,224.21,Water & Sewer Charge,322700,FALSE,4400,2.36,2.36,,103.84,103.84,10.00,6.53,224.21,318300,5500,269.60
49983,1365,340,340,RD,2/28/2011,4/1/2011,4/27/2011,61.92,Water & Sewer Charge,199300,FALSE,1100,2.36,2.36,,25.96,25.96,10.00,0.00,61.92,198200,1000,57.20
49984,1365,341,1261,RD,2/28/2011,4/1/2011,6/13/2011,302.00,Water & Sewer Charge,287900,FALSE,6000,2.36,2.36,,141.60,141.60,10.00,8.80,302.00,281900,11100,533.92
49985,1365,342,342,RD,2/28/2011,4/1/2011,4/12/2011,165.76,Water & Sewer Charge,294900,FALSE,3300,2.36,2.36,,77.88,77.88,10.00,0.00,165.76,291600,3800,189.36
49986,1365,344,344,RD,2/28/2011,4/1/2011,6/7/2011,627.00,Water & Sewer Charge,506400,FALSE,12500,2.36,2.36,,295.00,295.00,10.00,27.00,627.00,493900,10900,524.48
49987,1365,345,1084,RD,2/28/2011,4/1/2011,4/6/2011,33.60,Water & Sewer Charge,194400,FALSE,500,2.36,2.36,,11.80,11.80,10.00,0.00,33.60,193900,1800,94.96
49988,1365,346,346,RD,2/28/2011,4/1/2011,5/2/2011,151.60,Water & Sewer Charge,325900,FALSE,6000,2.36,2.36,,141.60,0.00,10.00,0.00,151.60,319900,5500,139.80
49989,1365,347,1201,RD,2/28/2011,4/1/2011,4/20/2011,184.64,Water & Sewer Charge,92400,FALSE,3700,2.36,2.36,,87.32,87.32,10.00,0.00,184.64,88700,4300,212.96
49990,1365,348,348,RD,2/28/2011,4/1/2011,4/13/2011,66.64,Water & Sewer Charge,140200,FALSE,1200,2.36,2.36,,28.32,28.32,10.00,0.00,66.64,139000,1700,90.24
49991,1365,349,349,RD,2/28/2011,4/1/2011,6/10/2011,321.19,Water & Sewer Charge,192600,FALSE,6300,2.36,2.36,,148.68,148.68,10.00,13.83,321.19,186300,6800,330.96
49992,1365,350,350,RD,2/28/2011,4/1/2011,4/27/2011,80.80,Water & Sewer Charge,44700,FALSE,1500,2.36,2.36,,35.40,35.40,10.00,0.00,80.80,43200,1400,76.08
49993,1365,351,351,RD,2/28/2011,4/1/2011,4/26/2011,250.72,Water & Sewer Charge,249400,FALSE,5100,2.36,2.36,,120.36,120.36,10.00,0.00,250.72,244300,7200,349.84
49994,1365,352,352,RD,2/28/2011,4/1/2011,4/7/2011,335.68,Water & Sewer Charge,178400,FALSE,6900,2.36,2.36,,162.84,162.84,10.00,0.00,335.68,171500,4000,198.80
49995,1365,353,353,RD,2/28/2011,4/1/2011,4/26/2011,109.12,Water & Sewer Charge,82600,FALSE,2100,2.36,2.36,,49.56,49.56,10.00,0.00,109.12,80500,2800,142.16
49996,1365,354,354,RD,2/28/2011,4/1/2011,5/26/2011,35.60,Water & Sewer Charge,180000,FALSE,1000,2.36,2.36,,23.60,0.00,10.00,2.00,35.60,179000,1200,38.32
49997,1365,355,355,RD,2/28/2011,4/1/2011,4/28/2011,170.48,Water & Sewer Charge,249700,FALSE,3400,2.36,2.36,,80.24,80.24,10.00,0.00,170.48,246300,4100,203.52
49998,1365,356,1352,RD,2/28/2011,4/1/2011,12/7/2011,370.06,Water & Sewer Charge,227200,FALSE,7400,2.36,2.36,,174.64,174.64,10.00,10.78,370.06,219800,9000,434.80
49999,1365,357,1299,RD,2/28/2011,4/1/2011,4/6/2011,132.72,Water & Sewer Charge,185100,FALSE,2600,2.36,2.36,,61.36,61.36,10.00,0.00,132.72,182500,3900,194.08
50000,1365,358,1558,RD,2/28/2011,4/1/2011,4/6/2011,61.92,Water & Sewer Charge,255400,FALSE,2200,2.36,2.36,,51.92,0.00,10.00,0.00,61.92,253200,2800,76.08
50001,1365,359,359,RD,2/28/2011,4/1/2011,4/7/2011,255.44,Water & Sewer Charge,187200,FALSE,5200,2.36,2.36,,122.72,122.72,10.00,0.00,255.44,182000,8300,401.76
50002,1365,360,360,RD,2/28/2011,4/1/2011,4/11/2011,80.80,Water & Sewer Charge,23200,FALSE,1500,2.36,2.36,,35.40,35.40,10.00,0.00,80.80,21700,1400,76.08
50003,1365,361,1256,RD,2/28/2011,4/1/2011,4/8/2011,64.28,Water & Sewer Charge,165800,FALSE,2300,2.36,2.36,,54.28,0.00,10.00,0.00,64.28,163500,2600,71.36
50004,1365,362,362,RD,2/28/2011,4/1/2011,4/21/2011,90.24,Water & Sewer Charge,181800,FALSE,1700,2.36,2.36,,40.12,40.12,10.00,0.00,90.24,180100,2900,146.88
50005,1365,363,363,RD,2/28/2011,4/1/2011,4/21/2011,297.92,Water & Sewer Charge,383000,FALSE,6100,2.36,2.36,,143.96,143.96,10.00,0.00,297.92,376900,7200,349.84
50006,1365,364,364,RD,2/28/2011,4/1/2011,9/2/2011,278.62,Water & Sewer Charge,178300,FALSE,5500,2.36,2.36,,129.80,129.80,10.00,9.02,278.62,172800,6600,321.52
50007,1365,365,1526,RD,2/28/2011,4/1/2011,4/28/2011,231.84,Water & Sewer Charge,49100,FALSE,4700,2.36,2.36,,110.92,110.92,10.00,0.00,231.84,44400,4500,222.40
50008,1365,366,1399,RD,2/28/2011,4/1/2011,5/3/2011,444.24,Water & Sewer Charge,655100,FALSE,9200,2.36,2.36,,217.12,217.12,10.00,0.00,444.24,645900,9300,448.96
50009,1365,367,367,RD,2/28/2011,4/1/2011,4/26/2011,161.04,Water & Sewer Charge,249000,FALSE,3200,2.36,2.36,,75.52,75.52,10.00,0.00,161.04,245800,2800,142.16
50010,1365,368,368,RD,2/28/2011,4/1/2011,4/26/2011,118.56,Water & Sewer Charge,63700,FALSE,2300,2.36,2.36,,54.28,54.28,10.00,0.00,118.56,61400,2300,118.56
50011,1365,369,1372,RD,2/28/2011,4/1/2011,4/13/2011,106.76,Water & Sewer Charge,280800,FALSE,4100,2.36,2.36,,96.76,0.00,10.00,0.00,106.76,276700,6500,163.40
50012,1365,370,370,RD,2/28/2011,4/1/2011,4/29/2011,279.04,Water & Sewer Charge,434000,FALSE,5700,2.36,2.36,,134.52,134.52,10.00,0.00,279.04,428300,5900,288.48
50013,1365,371,1228,RD,2/28/2011,4/1/2011,6/14/2011,79.50,Water & Sewer Charge,90200,FALSE,1400,2.36,2.36,,33.04,33.04,10.00,3.42,79.50,88800,1500,80.80
50014,1365,372,372,RD,2/28/2011,4/1/2011,5/2/2011,76.08,Water & Sewer Charge,40800,FALSE,1400,2.36,2.36,,33.04,33.04,10.00,0.00,76.08,39400,1900,99.68
50015,1365,373,1525,RD,2/28/2011,4/1/2011,4/25/2011,194.08,Water & Sewer Charge,170300,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,166400,4100,203.52
50016,1365,374,374,RD,2/28/2011,4/1/2011,4/27/2011,316.80,Water & Sewer Charge,108100,FALSE,6500,2.36,2.36,,153.40,153.40,10.00,0.00,316.80,101600,7200,349.84
50017,1365,375,375,RD,2/28/2011,4/1/2011,4/11/2011,161.04,Water & Sewer Charge,57400,FALSE,3200,2.36,2.36,,75.52,75.52,10.00,0.00,161.04,54200,2900,146.88
50018,1365,376,376,RD,2/28/2011,4/1/2011,5/18/2011,180.46,Water & Sewer Charge,188700,FALSE,3500,2.36,2.36,,82.60,82.60,10.00,5.26,180.46,185200,3600,179.92
50019,1365,377,377,RD,2/28/2011,4/1/2011,4/6/2011,94.96,Water & Sewer Charge,93500,FALSE,1800,2.36,2.36,,42.48,42.48,10.00,0.00,94.96,91700,2100,109.12
50020,1365,378,378,RD,2/28/2011,4/1/2011,4/12/2011,156.32,Water & Sewer Charge,308500,FALSE,3100,2.36,2.36,,73.16,73.16,10.00,0.00,156.32,305400,3100,156.32
50021,1365,379,379,RD,2/28/2011,4/1/2011,4/20/2011,222.40,Water & Sewer Charge,137500,FALSE,4500,2.36,2.36,,106.20,106.20,10.00,0.00,222.40,133000,3600,179.92
50022,1365,380,380,RD,2/28/2011,4/1/2011,5/3/2011,109.12,Water & Sewer Charge,156600,FALSE,2100,2.36,2.36,,49.56,49.56,10.00,0.00,109.12,154500,2500,128.00
50023,1365,381,381,RD,2/28/2011,4/1/2011,4/18/2011,184.64,Water & Sewer Charge,95300,FALSE,3700,2.36,2.36,,87.32,87.32,10.00,0.00,184.64,91600,3500,175.20
50024,1365,382,382,RD,2/28/2011,4/1/2011,4/6/2011,345.12,Water & Sewer Charge,213900,FALSE,7100,2.36,2.36,,167.56,167.56,10.00,0.00,345.12,206800,11400,548.08
50025,1365,383,383,RD,2/28/2011,4/1/2011,10/26/2011,439.57,Water & Sewer Charge,377200,FALSE,8700,2.36,2.36,,205.32,205.32,10.00,18.93,439.57,368500,3800,189.36
50026,1365,384,384,RD,2/28/2011,4/1/2011,4/21/2011,387.60,Water & Sewer Charge,353700,FALSE,8000,2.36,2.36,,188.80,188.80,10.00,0.00,387.60,345700,7700,373.44
50027,1365,385,1670,RD,2/28/2011,4/1/2011,4/13/2011,33.60,Water & Sewer Charge,136400,FALSE,1000,2.36,2.36,,23.60,0.00,10.00,0.00,33.60,135400,2200,61.92
50028,1365,386,386,RD,2/28/2011,4/1/2011,7/6/2011,385.31,Water & Sewer Charge,193100,FALSE,7600,2.36,2.36,,179.36,179.36,10.00,16.59,385.31,185500,11300,543.36
50029,1365,387,387,RD,2/28/2011,4/1/2011,4/7/2011,76.08,Water & Sewer Charge,212800,FALSE,1400,2.36,2.36,,33.04,33.04,10.00,0.00,76.08,211400,1400,76.08
50030,1365,388,388,RD,2/28/2011,4/1/2011,5/31/2011,136.70,Water & Sewer Charge,98300,FALSE,2600,2.36,2.36,,61.36,61.36,10.00,3.98,136.70,95700,3000,151.60
50031,1365,389,389,RD,2/28/2011,4/1/2011,4/8/2011,217.68,Water & Sewer Charge,294100,FALSE,4400,2.36,2.36,,103.84,103.84,10.00,0.00,217.68,289700,4300,212.96
50032,1365,390,1642,RD,2/28/2011,4/1/2011,6/14/2011,12.15,Water & Sewer Charge,235800,FALSE,0,2.36,2.36,,0.00,0.00,10.00,2.15,12.15,235800,0,10.00
50033,1365,391,391,RD,2/28/2011,4/1/2011,4/26/2011,236.56,Water & Sewer Charge,92000,FALSE,4800,2.36,2.36,,113.28,113.28,10.00,0.00,236.56,87200,6100,297.92
50034,1365,392,392,RD,2/28/2011,4/1/2011,6/15/2011,232.41,Water & Sewer Charge,233100,FALSE,4500,2.36,2.36,,106.20,106.20,10.00,10.01,232.41,228600,5200,255.44
50035,1365,393,393,RD,2/28/2011,4/1/2011,4/26/2011,66.64,Water & Sewer Charge,156500,FALSE,1200,2.36,2.36,,28.32,28.32,10.00,0.00,66.64,155300,1200,66.64
50036,1365,394,394,RD,2/28/2011,4/1/2011,4/21/2011,307.36,Water & Sewer Charge,241900,FALSE,6300,2.36,2.36,,148.68,148.68,10.00,0.00,307.36,235600,7000,340.40
50037,1365,395,1471,RD,2/28/2011,4/1/2011,4/6/2011,345.12,Water & Sewer Charge,223900,FALSE,7100,2.36,2.36,,167.56,167.56,10.00,0.00,345.12,216800,8400,406.48
50038,1365,396,396,RD,2/28/2011,4/1/2011,4/25/2011,293.20,Water & Sewer Charge,399100,FALSE,6000,2.36,2.36,,141.60,141.60,10.00,0.00,293.20,393100,7100,345.12
50039,1365,397,397,RD,2/28/2011,4/1/2011,4/15/2011,224.40,Water & Sewer Charge,271000,FALSE,4500,2.36,2.36,,106.20,106.20,10.00,2.00,224.40,266500,5000,246.00
50040,1365,398,398,RD,2/28/2011,4/1/2011,4/26/2011,118.56,Water & Sewer Charge,145200,FALSE,2300,2.36,2.36,,54.28,54.28,10.00,0.00,118.56,142900,2100,109.12
50041,1365,399,399,RD,2/28/2011,4/1/2011,5/10/2011,54.48,Water & Sewer Charge,44100,FALSE,900,2.36,2.36,,21.24,21.24,10.00,2.00,54.48,43200,2700,137.44
50042,1365,400,1205,RD,2/28/2011,4/1/2011,5/2/2011,184.64,Water & Sewer Charge,169300,FALSE,3700,2.36,2.36,,87.32,87.32,10.00,0.00,184.64,165600,3000,151.60
50043,1365,401,401,RD,2/28/2011,4/1/2011,4/25/2011,194.08,Water & Sewer Charge,84300,FALSE,3900,2.36,2.36,,92.04,92.04,10.00,0.00,194.08,80400,4000,198.80
50044,1365,402,402,RD,2/28/2011,4/1/2011,4/25/2011,71.36,Water & Sewer Charge,111300,FALSE,1300,2.36,2.36,,30.68,30.68,10.00,0.00,71.36,110000,1700,90.24
50045,1365,403,403,RD,2/28/2011,4/1/2011,6/15/2011,207.74,Water & Sewer Charge,268500,FALSE,4000,2.36,2.36,,94.40,94.40,10.00,8.94,207.74,264500,5900,288.48
