PARCEL_ID,STREET,Current_Connection,COMACT,Wtr_Supp,DOM_WATER,SDATE,Sold_2021,low2_dbld_values,charge_1000_gals,low 2 x base(4.53),calc minimum 180,Oct_Cost_Num,April_Cost,Calc_Tot_Ann_Cost, Tot_Ann_Cost_num ,
1870064,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,4-Sep-18,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870070,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,14-Mar-00,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870071,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,11-May-12,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870078,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-93,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
1870081,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,31-Jul-97,N/A,84,$4.53 ,$380.52 ,$380.52 ,$380.52 ,$257.50 ,$638.02 ,$638.02 ,
1870088,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-May-11,N/A,102,$4.53 ,$462.06 ,$462.06 ,$462.06 ,$257.50 ,$719.56 ,$719.56 ,
1870089,COLD SPRING ROAD,TOASewer,RES,PUBLIC,,27-Jul-07,N/A,198,$4.53 ,$896.94 ,$896.94 ,$896.94 ,$257.50 ,"$1,154.44 ","$1,154.44 ",
1870095,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,16-Nov-00,N/A,90,$4.53 ,$407.70 ,$407.70 ,$407.70 ,$257.50 ,$665.20 ,$665.20 ,
1870096,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,28-Jun-18,N/A,146,$4.53 ,$661.38 ,$661.38 ,$661.38 ,$257.50 ,$918.88 ,$918.88 ,
1870099,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,20-Aug-14,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
1870102,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,5-May-78,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870105,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,30-Dec-77,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
1870108,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,5-Oct-04,N/A,76,$4.53 ,$344.28 ,$344.28 ,$344.28 ,$257.50 ,$601.78 ,$601.78 ,
1870113,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,7-Dec-09,N/A,72,$4.53 ,$326.16 ,$326.16 ,$326.16 ,$257.50 ,$583.66 ,$583.66 ,
1870114,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,20-Dec-82,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870120,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,28-Jul-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1870123,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,19-May-06,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
1870126,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,22-Jul-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1870130,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,28-Dec-99,N/A,50,$4.53 ,$226.50 ,$226.50 ,$226.50 ,$257.50 ,$484.00 ,$484.00 ,
1870135,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,31-Oct-96,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1870138,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,1-Jun-07,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
1870143,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,2-Jul-18,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
1870144,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,15-Oct-18,N/A,82,$4.53 ,$371.46 ,$371.46 ,$371.46 ,$257.50 ,$628.96 ,$628.96 ,
1870150,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,28-Apr-16,N/A,80,$4.53 ,$362.40 ,$362.40 ,$362.40 ,$257.50 ,$619.90 ,$619.90 ,
1870156,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,2-Oct-86,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870162,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,22-Aug-08,N/A,88,$4.53 ,$398.64 ,$398.64 ,$398.64 ,$257.50 ,$656.14 ,$656.14 ,
1870171,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,1-Aug-03,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870178,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,12-Jan-93,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1870183,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,16-Mar-18,N/A,88,$4.53 ,$398.64 ,$398.64 ,$398.64 ,$257.50 ,$656.14 ,$656.14 ,
1870184,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,13-Feb-87,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1870190,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,13-Aug-01,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
1870191,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,26-Jun-03,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
1870196,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,21-Jun-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1870197,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,22-Nov-96,N/A,74,$4.53 ,$335.22 ,$335.22 ,$335.22 ,$257.50 ,$592.72 ,$592.72 ,
1870203,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,7-Jun-19,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
1870204,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,30-Nov-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1870212,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,27-Apr-05,N/A,76,$4.53 ,$344.28 ,$344.28 ,$344.28 ,$257.50 ,$601.78 ,$601.78 ,
1870224,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-Sep-96,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
1870229,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,22-Mar-93,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870232,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,11-Apr-88,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1870236,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,24-May-84,N/A,104,$4.53 ,$471.12 ,$471.12 ,$471.12 ,$257.50 ,$728.62 ,$728.62 ,
1870241,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,19-Oct-20,N/A,64,$4.53 ,$289.92 ,$289.92 ,$289.92 ,$257.50 ,$547.42 ,$547.42 ,
1870242,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,3-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1870251,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,29-Apr-88,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
1870252,COLD SPRING ROAD,TOASewer,RES,PUBLIC,PUBLIC,20-Jun-08,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880001,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,2-Sep-80,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880002,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,16-Jul-98,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
1880003,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,24-Apr-07,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880005,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,19-Apr-79,N/A,6,$4.53 ,$27.18 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880006,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,5-Oct-12,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880007,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,11-Mar-98,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880008,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,22-Nov-11,N/A,90,$4.53 ,$407.70 ,$407.70 ,$407.70 ,$257.50 ,$665.20 ,$665.20 ,
1880009,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,1-Aug-16,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880010,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,31-Mar-14,N/A,2,$4.53 ,$9.06 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1880011,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,15-Feb-02,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
1880012,COLUMBUS CIRCLE,TOASewer,RES,PUBLIC,PUBLIC,19-Jul-05,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
1890004,CONCORD PLACE,TOASewer,RES,PUBLIC,PUBLIC,25-Jun-92,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1890007,CONCORD PLACE,TOASewer,RES,PUBLIC,PUBLIC,6-Jul-92,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1890010,CONCORD PLACE,TOASewer,RES,PUBLIC,PUBLIC,16-Jun-20,N/A,98,$4.53 ,$443.94 ,$443.94 ,$443.94 ,$257.50 ,$701.44 ,$701.44 ,
1900001,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,31-May-16,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900002,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,29-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1900003,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,19-Nov-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1900004,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,15-Sep-09,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900005,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,10-Jan-94,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900006,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Mar-19,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900007,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,16-Oct-20,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
1900008,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,10-Jul-20,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
1900009,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,30-Jul-18,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900010,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,20-Sep-06,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900011,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,13-May-19,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900012,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,23-Nov-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1900013,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,7-Dec-17,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900014,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,25-Jan-16,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900015,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,15-Apr-10,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900016,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Aug-11,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900017,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,31-Aug-15,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900018,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,2-Aug-90,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900019,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,10-Sep-99,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1900020,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,5-May-20,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900021,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,3-Dec-04,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900022,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,19-Mar-07,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900023,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,22-May-01,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900024,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,28-May-03,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900025,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Oct-11,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
1900026,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Sep-17,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
1900027,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Feb-05,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900028,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,4-Jan-06,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900029,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,20-May-94,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
1900030,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,1-Mar-17,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
1900031,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,29-Dec-06,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900032,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,24-May-79,N/A,84,$4.53 ,$380.52 ,$380.52 ,$380.52 ,$257.50 ,$638.02 ,$638.02 ,
1900033,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,28-Oct-20,N/A,76,$4.53 ,$344.28 ,$344.28 ,$344.28 ,$257.50 ,$601.78 ,$601.78 ,
1900034,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,17-Aug-79,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
1900035,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,28-Mar-13,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900036,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,17-May-13,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900037,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Jun-19,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900038,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Sep-95,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900039,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,22-May-02,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1900040,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Sep-00,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
1900041,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Sep-20,N/A,76,$4.53 ,$344.28 ,$344.28 ,$344.28 ,$257.50 ,$601.78 ,$601.78 ,
1900042,CONIFER LANE,TOASewer,RES,PUBLIC,PUBLIC,22-Mar-11,N/A,64,$4.53 ,$289.92 ,$289.92 ,$289.92 ,$257.50 ,$547.42 ,$547.42 ,
1930001,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,8-Oct-92,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930002,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Apr-91,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930003,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,8-Oct-19,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930004,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,14-Nov-16,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
1930005,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Feb-17,N/A,4,$4.53 ,$18.12 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930006,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,31-Jan-00,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930007,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-Nov-18,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930008,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-Jul-08,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930009,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Oct-02,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930010,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,22-Nov-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1930011,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Jul-10,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
1930012,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Nov-15,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
1930013,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,24-May-18,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930014,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,22-Aug-19,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930015,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,14-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1930016,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Aug-98,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930017,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,26-Jan-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1930018,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Jun-15,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930019,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,20-Oct-20,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930020,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Jun-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1930021,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,7-Nov-19,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930022,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,17-Dec-18,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930023,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,9-Mar-20,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930024,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,7-Dec-20,N/A,4,$4.53 ,$18.12 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930025,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,18-Dec-19,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930026,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,6-Aug-14,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930027,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Aug-13,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1930028,COTTONWOOD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,14-May-86,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1940076,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940087,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940088,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940095,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940096,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940098,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940100,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940102,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1940109,COUNTRY CLUB ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
